object,relation,page
Torch_Slug.html,LOCATION,Inside_Ganon%27s_Castle.html
Torch_Slug.html,LOCATION,Spirit_Temple.html
Toren.html,HOMELAND,Hyrule.html
Torfeau.html,HOMELAND,Hyrule.html
Torfeau.html,HOMETOWN,Lanayru_(Breath_of_the_Wild).html
Torin_Wetland.html,COUNTRY,Hyrule.html
Torin_Wetland.html,REGION,Akkala_Highlands.html
Toronbo_Beach.html,COUNTRY,Hyrule.html
Toronbo_Beach.html,REGION,Necluda_Sea.html
Toronbo_Shores.html,COUNTRY,Koholint_Island.html
Tortus.html,HOMELAND,Termina.html
Tortus.html,HOMETOWN,Clock_Town.html
Toruma_Dunes.html,COUNTRY,Hyrule.html
Toruma_Dunes.html,REGION,Gerudo_Desert.html
Toto.html,HOMELAND,Termina.html
Toto.html,HOMETOWN,Zora_Hall.html
Toto_Lake.html,COUNTRY,Hyrule.html
Toto_Lake.html,REGION,Lanayru_Wetlands.html
Toto_Potato.html,LOCATION,Hidden_Village.html
Toto_Potato.html,LOCATION,Hyrule.html
Toto_Sah.html,HOMELAND,Hyrule.html
Toto_Sah.html,HOMETOWN,Toto_Sah_Shrine.html
Toto_Sah_Shrine.html,LOCATION,West_Necluda.html
Totori_Lake.html,COUNTRY,Hyrule.html
Totori_Lake.html,REGION,Tabantha_Frontier.html
Totsuna.html,HOMELAND,Hyrule.html
Tott.html,HOMELAND,Great_Sea.html
Tott.html,HOMETOWN,Windfall_Island.html
Tottika.html,HOMELAND,Hyrule.html
Tottika.html,HOMETOWN,Zora%27s_Domain.html
Tower_(Freshly-Picked_Tingle's_Rosy_Rupeeland).html,COUNTRY,First_Continent.html
Tower_(Freshly-Picked_Tingle's_Rosy_Rupeeland).html,REGION,Hometown_Prairie.html
Tower_(The_Minish_Cap).html,COUNTRY,Hyrule.html
Tower_(The_Minish_Cap).html,REGION,Cloud_Tops.html
Tower_of_Flames.html,COUNTRY,Hyrule.html
Tower_of_Flames.html,LOCATION,Death_Mountain.html
Tower_of_Flames.html,REGION,Death_Mountain.html
Tower_of_Gods.html,LOCATION,Great_Sea.html
Tower_of_Hera_(A_Link_Between_Worlds).html,LOCATION,Death_Mountain.html
Tower_of_Hera_(A_Link_Between_Worlds).html,LOCATION,Death_Mountain.html
Tower_of_Hera_(A_Link_to_the_Past).html,LOCATION,Death_Mountain.html
Tower_of_Hera_(A_Link_to_the_Past).html,LOCATION,Death_Mountain.html
Tower_of_Spirits.html,LOCATION,New_Hyrule.html
Tower_of_Winds.html,COUNTRY,Hyrule.html
Tower_of_Winds.html,LOCATION,Frozen_Hyrule.html
Tower_of_Winds.html,REGION,Frozen_Hyrule_(level).html
Tower_of_Winds.html,REGION,Realm_of_the_Heavens_(level).html
Tower_of_the_Gods.html,LOCATION,Great_Sea.html
Tower_of_the_Gods.html,LOCATION,Great_Sea.html
Town_Flower.html,LOCATION,Bomb_Island.html
Town_Flower.html,LOCATION,Greatfish_Isle.html
Town_Flower.html,LOCATION,Mother_%26_Child_Isle.html
Town_Flower.html,LOCATION,Windfall_Island.html
Town_Jail.html,COUNTRY,Great_Sea.html
Town_Jail.html,REGION,Windfall_Island.html
Town_Shooting_Gallery.html,LOCATION,Clock_Town.html
Town_Shooting_Gallery.html,LOCATION,East_Clock_Town.html
Town_Shooting_Gallery.html,LOCATION,Hyrule_Castle_Town.html
Town_Shooting_Gallery.html,LOCATION,Kakariko_Village.html
Town_Shooting_Gallery.html,LOCATION,Lynna_Village.html
Town_Shooting_Gallery.html,LOCATION,Molida_Island.html
Town_Shooting_Gallery.html,LOCATION,Rolling_Ridge.html
Town_Shooting_Gallery.html,LOCATION,Southern_Swamp.html
Town_Shooting_Gallery.html,LOCATION,Village_of_Outcasts.html
Town_Shooting_Gallery.html,LOCATION,Village_of_the_Blue_Maiden.html
Town_of_Nabooru.html,COUNTRY,Hyrule.html
Town_of_Nabooru.html,REGION,Eastern_Hyrule_(The_Adventure_of_Link).html
Town_of_Rauru.html,COUNTRY,Hyrule.html
Town_of_Rauru.html,REGION,Western_Hyrule.html
Town_of_Ruto.html,COUNTRY,Hyrule.html
Town_of_Ruto.html,REGION,Western_Hyrule.html
Trading_Post_(Majora's_Mask).html,LOCATION,West_Clock_Town.html
Trading_Post_(Spirit_Tracks).html,COUNTRY,New_Hyrule.html
Trading_Post_(Spirit_Tracks).html,REGION,Forest_Realm.html
Training_Game.html,LOCATION,Hyrule_Castle.html
Training_Game.html,LOCATION,Outset_Island.html
Training_Game.html,LOCATION,Prince_of_Red_Lions.html
Training_Ground.html,COUNTRY,Hytopia.html
Training_Ground.html,LOCATION,Drablands.html
Training_Ground.html,REGION,Fortress_(Tri_Force_Heroes).html
Traveling_Merchants.html,HOMELAND,Great_Sea.html
Traveling_Merchants.html,HOMETOWN,Bomb_Island.html
Traveling_Merchants.html,HOMETOWN,Greatfish_Isle.html
Traveling_Merchants.html,HOMETOWN,Mother_%26_Child_Isles.html
Tray.html,HOMELAND,Hyrule.html
Tray.html,HOMETOWN,Goron_City.html
Traysi.html,HOMELAND,Hyrule.html
Treacherous_Tower.html,LOCATION,Death_Mountain.html
Treacherous_Tower.html,LOCATION,Lorule.html
Treasure_Chest_Game.html,LOCATION,Desert_of_Doubt.html
Treasure_Chest_Game.html,LOCATION,East_Clock_Town.html
Treasure_Chest_Game.html,LOCATION,Horon_Village.html
Treasure_Chest_Game.html,LOCATION,Hyrule_Castle_Town.html
Treasure_Chest_Game.html,LOCATION,Hytopia.html
Treasure_Chest_Game.html,LOCATION,Kakariko_Village.html
Treasure_Chest_Game.html,LOCATION,Lost_Woods.html
Treasure_Chest_Game.html,LOCATION,Lynna_City.html
Treasure_Chest_Game.html,LOCATION,Thieves%27_Town_(A_Link_Between_Worlds).html
Treasure_Chest_Game.html,LOCATION,Village_of_Outcasts.html
Treasure_Chest_Game.html,LOCATION,Village_of_the_Blue_Maiden.html
Treasure_Chest_Shop.html,LOCATION,Desert_of_Doubt.html
Treasure_Chest_Shop.html,LOCATION,Desert_of_Doubt.html
Treasure_Chest_Shop.html,LOCATION,East_Clock_Town.html
Treasure_Chest_Shop.html,LOCATION,East_Clock_Town.html
Treasure_Chest_Shop.html,LOCATION,Horon_Village.html
Treasure_Chest_Shop.html,LOCATION,Hyrule_Castle_Town.html
Treasure_Chest_Shop.html,LOCATION,Hyrule_Castle_Town.html
Treasure_Chest_Shop.html,LOCATION,Hyrule_Town.html
Treasure_Chest_Shop.html,LOCATION,Hytopia.html
Treasure_Chest_Shop.html,LOCATION,Hytopia.html
Treasure_Chest_Shop.html,LOCATION,Kakariko_Village.html
Treasure_Chest_Shop.html,LOCATION,Lost_Woods.html
Treasure_Chest_Shop.html,LOCATION,Lurelin_Village.html
Treasure_Chest_Shop.html,LOCATION,Lynna_City.html
Treasure_Chest_Shop.html,LOCATION,Thieves%27_Town_(A_Link_Between_Worlds).html
Treasure_Chest_Shop.html,LOCATION,Village_of_Outcasts.html
Treasure_Chest_Shop.html,LOCATION,Village_of_Outcasts.html
Treasure_Chest_Shop.html,LOCATION,Village_of_the_Blue_Maiden.html
Treasure_Field.html,LOCATION,Village_of_Outcasts.html
Treasure_Field_Manager.html,HOMELAND,Dark_World_(A_Link_to_the_Past).html
Treasure_Field_Manager.html,HOMETOWN,Village_of_Outcasts.html
Treasure_Grove.html,COUNTRY,Subrosia.html
Treasure_Octorok.html,LOCATION,Gerudo_Desert.html
Treasure_Octorok.html,LOCATION,Gerudo_Highlands.html
Treasure_Octorok.html,LOCATION,Korne_Beach.html
Treasure_Teller.html,HOMELAND,World_of_the_Ocean_King.html
Treasure_Teller.html,HOMETOWN,Mercay_Island_(Phantom_Hourglass).html
Tree_Branch.html,LOCATION,Hyrule_Field.html
Tree_Branch.html,LOCATION,West_Necluda.html
Trello.html,HOMELAND,Hyrule.html
Trello.html,HOMETOWN,Zora%27s_Domain.html
Trendy_Game.html,LOCATION,Mabe_Village.html
Trendy_Game.html,LOCATION,Mabe_Village.html
Trey.html,HOMELAND,Hyrule.html
Trey.html,HOMETOWN,Goron_City.html
Trial_of_the_Sword.html,LOCATION,Korok_Forest.html
Trial_of_the_Sword.html,LOCATION,Korok_Forest.html
Triforce_Keeper.html,HOMELAND,Hyrule.html
Trilby_Highlands.html,COUNTRY,Hyrule.html
Trilby_Plain.html,COUNTRY,Hyrule.html
Trilby_Valley.html,COUNTRY,Hyrule.html
Trilby_Valley.html,REGION,Lanayru_(Breath_of_the_Wild).html
Trill's_Shop.html,LOCATION,Faron_Woods.html
Trill.html,HOMELAND,Hyrule.html
Trill.html,HOMETOWN,Faron_Woods.html
Trinexx.html,LOCATION,Turtle_Rock_(A_Link_to_the_Past).html
Trissa.html,HOMELAND,Hyrule.html
Trissa.html,HOMETOWN,Kakariko_Village.html
Trott.html,HOMELAND,Hyrule.html
Trott.html,HOMETOWN,Outskirt_Stable.html
Trotter's_Downfall.html,COUNTRY,Hyrule.html
Trotter's_Downfall.html,REGION,East_Necluda.html
Troupe_Leader's_Mask.html,LOCATION,Milk_Bar.html
Troupe_of_Performers.html,LOCATION,North_Horon.html
Trousers_of_the_Wild.html,LOCATION,Forgotten_Temple.html
Tu_Ka'loh.html,HOMELAND,Hyrule.html
Tu_Ka'loh.html,HOMETOWN,Tu_Ka%27loh_Shrine.html
Tu_Ka'loh_Shrine.html,LOCATION,Lomei_Labyrinth_Island.html
Tu_Ka'loh_Shrine.html,LOCATION,Lomei_Labyrinth_Island.html
Tubert.html,HOMELAND,Hyrule.html
Tubert.html,HOMETOWN,Eldin_Volcano.html
Tuft_Mountain.html,COUNTRY,Hyrule.html
Tuft_Mountain.html,REGION,Faron_(Breath_of_the_Wild).html
Tula.html,HOMELAND,Hyrule.html
Tula.html,HOMETOWN,Zora%27s_Domain.html
Tulin.html,HOMELAND,Hyrule.html
Tulin.html,HOMETOWN,Rito_Village.html
Tumbo.html,HOMELAND,Hyrule.html
Tumbo.html,HOMETOWN,Zora%27s_Domain.html
Tumlea_Heights.html,COUNTRY,Hyrule.html
Tumlea_Heights.html,REGION,Deep_Akkala.html
Tunic_of_the_Wild.html,LOCATION,Forgotten_Temple.html
Tunnel_to_the_Tower.html,COUNTRY,New_Hyrule.html
Tunnel_to_the_Tower.html,REGION,Forest_Realm.html
Turtle.html,LOCATION,Palace_of_Darkness.html
Turtle_Rock_(A_Link_Between_Worlds).html,LOCATION,Lake_Hylia.html
Turtle_Rock_(A_Link_Between_Worlds).html,LOCATION,Lorule.html
Turtle_Rock_(A_Link_Between_Worlds).html,LOCATION,Lorule_Lake.html
Turtle_Rock_(A_Link_to_the_Past).html,LOCATION,Dark_World.html
Turtle_Rock_(A_Link_to_the_Past).html,LOCATION,Death_Mountain.html
Turtle_Rock_(A_Link_to_the_Past).html,LOCATION,Death_Mountain.html
Turtle_Rock_(Link's_Awakening).html,LOCATION,Tal_Tal_Mountain_Range.html
Turtle_Rock_(Link's_Awakening).html,LOCATION,Tal_Tal_Mountain_Range.html
Tutsuwa_Nima.html,HOMELAND,Hyrule.html
Tutsuwa_Nima.html,HOMETOWN,Tutsuwa_Nima_Shrine.html
Tutsuwa_Nima_Shrine.html,LOCATION,Spring_of_Power.html
Twili.html,HOMELAND,Twilight_Realm.html
Twilight_Field.html,COUNTRY,Hyrule.html
Twilight_Field.html,REGION,Eldin_Province.html
Twilight_Fossil.html,LOCATION,Arbiter%27s_Grounds_(Twilight_Princess).html
Twilight_Pyramid.html,COUNTRY,Hyrule.html
Twilight_Pyramid.html,REGION,Lanayru_Province.html
Twilight_Wolf.html,HOMELAND,Twilight_Realm.html
Twilight_Wolfos.html,HOMELAND,Twilight_Realm.html
Twilit_Bloat.html,LOCATION,Lake_Hylia.html
Twilit_Bulblin.html,LOCATION,Twilight.html
Twilit_Kargaroc.html,LOCATION,Palace_of_Twilight.html
Twilit_Kargaroc.html,LOCATION,Twilight_Realm.html
Twilit_Keese.html,LOCATION,Palace_of_Twilight.html
Twilit_Vermin.html,LOCATION,Palace_of_Twilight.html
Twilit_Vermin.html,LOCATION,Underground_Waterway.html
Twin_Islands.html,COUNTRY,Termina.html
Twin_Islands.html,REGION,Snowhead.html
Twin_Lumberjacks.html,HOMELAND,Hyrule.html
Twin_Lumberjacks.html,HOMETOWN,Woodsmen%27s_Hut.html
Twinmold.html,LOCATION,Stone_Tower_Temple.html
Twinrova_(Ocarina_of_Time).html,LOCATION,Spirit_Temple.html
Twinrova_(Oracle_of_Ages%2FOracle_of_Seasons).html,LOCATION,Room_of_Rites.html
Twins.html,HOMELAND,Hyrule.html
Twins.html,HOMELAND,Termina.html
Twins.html,HOMETOWN,East_Clock_Town.html
Twins.html,HOMETOWN,Hyrule_Castle_Town.html
Twisted_Tunnels.html,COUNTRY,New_Hyrule.html
Twisted_Tunnels.html,REGION,Sand_Realm.html
Two-Eye_Reef.html,COUNTRY,Great_Sea.html
Tye.html,HOMELAND,Hyrule.html
Tyto.html,HOMELAND,Hyrule.html
Tyto.html,HOMETOWN,Eldin_Volcano.html
Ubota_Point.html,COUNTRY,Hyrule.html
Ukuku_Plains.html,COUNTRY,Hyrule.html
Ukuku_Plains.html,REGION,Akkala_Highlands.html
Ukuku_Prairie.html,COUNTRY,Koholint_Island.html
Uli.html,HOMELAND,Hyrule.html
Uli.html,HOMETOWN,Ordon_Village.html
Ulri_Mountain.html,COUNTRY,Hyrule.html
Ulri_Mountain.html,REGION,Akkala_Highlands.html
Ulria_Grotto.html,COUNTRY,Hyrule.html
Ulria_Grotto.html,REGION,Akkala_Highlands.html
Ulrira.html,HOMELAND,Koholint_Island.html
Ulrira.html,HOMETOWN,Mabe_Village.html
Uma.html,HOMELAND,Hyrule.html
Uma.html,HOMETOWN,Hateno_Village.html
Uncharted_Island.html,COUNTRY,World_of_the_Ocean_King.html
Uncharted_Island.html,REGION,World_of_the_Ocean_King.html
Uncle_Rupee.html,HOMELAND,First_Continent.html
Uncle_Rupee_(boss).html,LOCATION,Tower_(Freshly-Picked_Tingle%27s_Rosy_Rupeeland).html
Under_the_Bridge.html,COUNTRY,Hyrule.html
Under_the_Bridge.html,COUNTRY,Hyrule.html
Under_the_Bridge.html,COUNTRY,Koholint_Island.html
Under_the_Bridge.html,COUNTRY,Light_World.html
Under_the_Bridge.html,REGION,Eastern_Palace_(A_Link_Between_Worlds).html
Under_the_Bridge.html,REGION,Lake_Hylia.html
Under_the_Bridge.html,REGION,Lake_Hylia.html
Under_the_Bridge.html,REGION,Martha%27s_Bay.html
Underground_Maze.html,REGION,Hyrule.html
Underground_Target_Practice.html,COUNTRY,Hyrule.html
Underground_Target_Practice.html,REGION,Arbiter%27s_Grounds_(Twilight_Princess).html
Underground_Waterway.html,COUNTRY,Hyrule.html
Underground_Waterway.html,REGION,Hyrule_Castle_Town.html
Underwater_Goron.html,HOMELAND,Hyrule.html
Unicorn's_Cave.html,LOCATION,Eyeglass_Lake.html
Unicorn's_Cave.html,LOCATION,Eyeglass_Lake.html
Unicorn_Fountain.html,COUNTRY,Hyrule.html
Unification_War.html,LOCATION,Hyrule.html
Unifying_War.html,LOCATION,Hyrule.html
Upland_Lindor.html,COUNTRY,Hyrule.html
Upland_Zorana.html,COUNTRY,Hyrule.html
Upland_Zorana.html,REGION,Lanayru_(Breath_of_the_Wild).html
Upper_Zora's_River.html,COUNTRY,Hyrule.html
Urbosa's_Hand.html,LOCATION,Divine_Beast_Vah_Naboris.html
Urbosa.html,HOMELAND,Hyrule.html
Urbosa.html,HOMETOWN,Gerudo_Town.html
Uten_Marsh.html,COUNTRY,Hyrule.html
Vaati's_Palace.html,COUNTRY,Hyrule.html
Vaati's_Palace.html,LOCATION,Hyrule.html
Vaati's_Wrath.html,LOCATION,Dark_Hyrule_Castle.html
Vaati.html,HOMELAND,Hyrule.html
Vaati_(Four_Swords).html,LOCATION,Vaati%27s_Palace.html
Vaati_(Four_Swords_Adventures).html,LOCATION,Palace_of_Winds_(Four_Swords_Adventures).html
Vaati_Reborn.html,LOCATION,Dark_Hyrule_Castle.html
Vaati_Transfigured.html,LOCATION,Dark_Hyrule_Castle.html
Vacant_House.html,COUNTRY,Lorule.html
Vah_Medoh.html,LOCATION,Rito_Village.html
Vah_Medoh.html,LOCATION,Tabantha_Frontier.html
Vah_Naboris.html,LOCATION,Gerudo_Desert.html
Vah_Rudania.html,LOCATION,Death_Mountain.html
Vah_Rudania.html,LOCATION,Eldin_Mountains.html
Vah_Ruta.html,LOCATION,Lanayru_Great_Spring.html
Valenzuela.html,HOMELAND,Hyrule.html
Valley_of_Death.html,COUNTRY,Hyrule.html
Valley_of_Death.html,REGION,Eastern_Hyrule_(The_Adventure_of_Link).html
Valley_of_Seers.html,COUNTRY,Hyrule.html
Valoo.html,HOMELAND,Great_Sea.html
Valoo.html,HOMETOWN,Dragon_Roost_Island.html
Varke.html,HOMELAND,Hyrule.html
Varke.html,HOMETOWN,Snowfield_Stable.html
Vassal.html,LOCATION,Hyrule_Castle.html
Vassals.html,HOMELAND,Hyrule.html
Vassals.html,HOMETOWN,Hyrule_Castle.html
Vassals.html,LOCATION,Hyrule_Castle.html
Vasu.html,HOMELAND,Holodrum.html
Vasu.html,HOMELAND,Labrynna.html
Vasu.html,HOMETOWN,Horon_Village.html
Vasu.html,HOMETOWN,Lynna_City.html
Vasu_Jewelers.html,COUNTRY,Holodrum.html
Vasu_Jewelers.html,COUNTRY,Labrynna.html
Vasu_Jewelers.html,REGION,Horon_Village.html
Vasu_Jewelers.html,REGION,Lynna_City.html
Vatorsa_Snowfield.html,COUNTRY,Hyrule.html
Vatorsa_Snowfield.html,REGION,Gerudo_Highlands.html
Veil_Falls.html,COUNTRY,Hyrule.html
Veil_Springs.html,COUNTRY,Hyrule.html
Veil_Springs.html,REGION,Veil_Falls.html
Veiled_Falls.html,COUNTRY,Hyrule.html
Veiled_Falls.html,REGION,Lanayru_(Breath_of_the_Wild).html
Vengas.html,LOCATION,Forest_Temple_(Spirit_Tracks).html
Ventest_Clothing_Boutique.html,LOCATION,Hateno_Village.html
Venus.html,HOMELAND,Hyrule.html
Venus.html,HOMETOWN,Lake_Hylia.html
Venus_Flytrap.html,LOCATION,Woodfall_Temple.html
Veran_(boss).html,LOCATION,Ambi%27s_Palace.html
Veran_(boss).html,LOCATION,Black_Tower.html
Verla.html,HOMELAND,Hyrule.html
Verla.html,HOMETOWN,Rito_Village.html
Verona.html,HOMELAND,Hyrule.html
Verona.html,HOMETOWN,Hyrule_Town.html
Vestest_Clothing_Boutique.html,LOCATION,Hateno_Village.html
Vilia.html,HOMELAND,Hyrule.html
Vilia.html,HOMETOWN,Gerudo_Town.html
Village_of_Outcasts.html,COUNTRY,Hyrule.html
Village_of_Outcasts.html,REGION,Dark_World_(A_Link_to_the_Past).html
Village_of_the_Blue_Maiden.html,COUNTRY,Hyrule.html
Village_of_the_Blue_Maiden.html,REGION,Eastern_Hyrule_(Four_Swords_Adventures).html
Villagers.html,HOMELAND,Hyrule.html
Villagers.html,HOMETOWN,Linkle%27s_Village.html
Vire.html,LOCATION,Ancient_Ruins_(Oracle_of_Seasons).html
Vire.html,LOCATION,Black_Tower.html
Vire.html,LOCATION,Mermaid%27s_Cave.html
Vire.html,LOCATION,Turtle_Rock_(Link%27s_Awakening).html
Vire_(Oracle_of_Ages%2FOracle_of_Seasons).html,LOCATION,Ancient_Ruins_(Oracle_of_Seasons).html
Vire_(Oracle_of_Ages%2FOracle_of_Seasons).html,LOCATION,Mermaid%27s_Cave.html
Vitreous.html,LOCATION,Misery_Mire_(A_Link_to_the_Past).html
Volcano_(Tri_Force_Heroes).html,COUNTRY,Hytopia.html
Volcano_Summit.html,COUNTRY,Hyrule.html
Volcano_Summit.html,REGION,Eldin_Volcano.html
Volcon.html,HOMELAND,Hyrule.html
Volcon.html,HOMETOWN,Goron_City.html
Volga.html,HOMELAND,Hyrule.html
Volga.html,HOMETOWN,Eldin_Caves.html
"Volley,_By_Golly.html",LOCATION,Tingle%27s_Tower.html
Volvagia.html,LOCATION,Fire_Temple_(Ocarina_of_Time).html
Voo_Lota.html,HOMELAND,Hyrule.html
Voo_Lota.html,HOMETOWN,Voo_Lota_Shrine.html
Voo_Lota_Shrine.html,LOCATION,Rito_Village.html
Vulture.html,LOCATION,Desert_of_Mystery.html
Vulture_Vizier.html,LOCATION,Stone_Corridors.html
Wabbin.html,HOMELAND,Hyrule.html
Wabbin.html,HOMETOWN,Tuft_Mountain.html
Wahgo_Katta.html,HOMELAND,Hyrule.html
Wahgo_Katta.html,HOMETOWN,Wahgo_Katta_Shrine.html
Wahgo_Katta_Shrine.html,LOCATION,Hyrule_Field.html
Wahgo_Katta_Shrine.html,LOCATION,Hyrule_Ridge.html
Waitress.html,HOMELAND,First_Continent.html
Waitress.html,HOMETOWN,Port_Town.html
Wallmaster.html,LOCATION,Dungeon.html
Walltula.html,LOCATION,Great_Tree.html
Walltula.html,LOCATION,Skyview_Temple.html
Walltula.html,LOCATION,Thunderhead.html
Walnot_Mountain.html,COUNTRY,Hyrule.html
Walnot_Mountain.html,REGION,East_Necluda.html
Walrus.html,HOMELAND,Koholint_Island.html
Walrus.html,HOMETOWN,East_of_the_Bay.html
Walton.html,HOMELAND,Hyrule.html
Walton.html,HOMETOWN,Korok_Forest.html
Wandering_Spirit.html,LOCATION,Adventure_Mode.html
War_Across_the_Ages.html,LOCATION,Hyrule.html
War_of_the_Bound_Chest.html,COUNTRY,Hyrule.html
War_of_the_Bound_Chest.html,LOCATION,Hyrule.html
Warbler's_Nest.html,COUNTRY,Hyrule.html
Warbler's_Nest.html,REGION,Tabantha_Frontier.html
Warp_Phantom.html,LOCATION,Lost_at_Sea_Station.html
Warp_Phantom.html,LOCATION,Tower_of_Spirits.html
Warship.html,LOCATION,Great_Sea.html
Wart.html,LOCATION,Great_Bay_Temple.html
Wart.html,LOCATION,Secret_Shrine.html
Washa's_Bluff.html,COUNTRY,Hyrule.html
Washa's_Bluff.html,REGION,Tabantha_Frontier.html
Wasteland_Tower.html,COUNTRY,Hyrule.html
Wasteland_Tower.html,REGION,Gerudo_Desert.html
Watarara.html,HOMELAND,Hyrule.html
Watcher.html,LOCATION,Silent_Realm.html
Water_Reservoir.html,COUNTRY,Hyrule.html
Water_Reservoir.html,REGION,Central_Hyrule.html
Water_Spume.html,LOCATION,Lanayru_Sand_Sea.html
Water_Temple.html,LOCATION,Lake_Hylia.html
Water_Temple_(Ocarina_of_Time).html,LOCATION,Lake_Hylia.html
Water_Temple_(Tri_Force_Heroes).html,COUNTRY,Hytopia.html
Water_Temple_(Tri_Force_Heroes).html,LOCATION,Riverside.html
Water_Temple_(Tri_Force_Heroes).html,REGION,Riverside.html
Water_Toadpoli.html,LOCATION,Goron_Mines.html
Water_Town_of_Saria.html,COUNTRY,Hyrule.html
Water_Town_of_Saria.html,REGION,Western_Hyrule.html
Waterblight_Ganon.html,LOCATION,Divine_Beast.html
Waterblight_Ganon.html,LOCATION,Hyrule_Castle_(Breath_of_the_Wild).html
Waterblight_Ganon.html,LOCATION,Sanctum.html
Waterblight_Ganon.html,LOCATION,Vah_Ruta.html
Waterfall_(Link's_Awakening).html,COUNTRY,Koholint_Island.html
Waterfall_(Link's_Awakening).html,REGION,Tal_Tal_Heights.html
Waterfall_(The_Legend_of_Zelda).html,COUNTRY,Hyrule.html
Waterfall_(The_Legend_of_Zelda).html,REGION,Death_Mountain.html
Waterfall_Cave.html,COUNTRY,The_Sky.html
Waterfall_Cave.html,REGION,Skyloft.html
Waterfall_Rapids.html,COUNTRY,Termina.html
Waterfall_Rapids.html,REGION,Zora_Hall_Coast.html
Waterfall_of_Wishing.html,COUNTRY,Hyrule.html
Waveblade.html,HOMELAND,Hyrule.html
Weird_Egg.html,LOCATION,Hyrule_Castle.html
Well-Worn_Trousers.html,LOCATION,Shrine_of_Resurrection.html
Well-Worn_Trousers.html,LOCATION,Tarrey_Town.html
Well_of_Three_Features.html,COUNTRY,Hyrule.html
Well_of_Three_Features.html,REGION,Kakariko_Village.html
Wellspring_Station.html,COUNTRY,New_Hyrule.html
Wellspring_Station.html,REGION,Snow_Realm.html
Wes_Island.html,COUNTRY,Hyrule.html
West_Barrens.html,COUNTRY,Hyrule.html
West_Barrens.html,REGION,Gerudo_Desert.html
West_Castle_Town.html,COUNTRY,Hyrule.html
West_Castle_Town.html,REGION,Hyrule_Field.html
West_Clock_Town.html,COUNTRY,Termina.html
West_Clock_Town.html,REGION,Clock_Town.html
West_Deplian_Badlands.html,COUNTRY,Hyrule.html
West_Deplian_Badlands.html,REGION,Great_Hyrule_Forest.html
West_Gerudo_Ruins.html,COUNTRY,Hyrule.html
West_Gerudo_Ruins.html,REGION,Gerudo_Desert.html
West_Hyrule_Plains.html,COUNTRY,Hyrule.html
West_Hyrule_Plains.html,REGION,Hyrule_Field.html
West_Loshlo_Harbor.html,COUNTRY,Hyrule.html
West_Loshlo_Harbor.html,REGION,East_Necluda.html
West_Nabi_Lake.html,COUNTRY,Hyrule.html
West_Necluda.html,COUNTRY,Hyrule.html
West_Necluda.html,REGION,Necluda.html
West_Passage.html,COUNTRY,Hyrule.html
West_Passage.html,LOCATION,Hyrule_Field.html
West_Passage.html,REGION,Hyrule_Field.html
West_Rospro_Pass.html,COUNTRY,Hyrule.html
West_Rospro_Pass.html,REGION,Hebra_Mountains.html
West_Sapphia's_Table.html,COUNTRY,Hyrule.html
West_Sapphia's_Table.html,REGION,Gerudo_Highlands.html
West_Sokkala_Bridge.html,COUNTRY,Hyrule.html
West_Sokkala_Bridge.html,REGION,Deep_Akkala.html
West_Vatorsa_Snowfield.html,COUNTRY,Hyrule.html
West_Vatorsa_Snowfield.html,REGION,Gerudo_Highlands.html
Western_Coast.html,COUNTRY,Holodrum.html
Western_Fairy_Island.html,COUNTRY,Great_Sea.html
Western_Wood.html,COUNTRY,Hyrule.html
Wetland_Stable.html,COUNTRY,Hyrule.html
Wetland_Stable.html,REGION,Lanayru_Wetlands.html
What's_for_Dinner_.html,LOCATION,Lurelin_Village.html
Wheaton_&_Pita.html,HOMELAND,Hyrule.html
Wheaton_&_Pita.html,HOMETOWN,Hyrule_Town.html
Whereabouts_of_the_Wind.html,LOCATION,Hyrule.html
Whip_Race.html,LOCATION,Whittleton.html
Whip_Race.html,LOCATION,Whittleton.html
Whip_Race_Operator.html,LOCATION,Whittleton.html
Whistling_Hill.html,COUNTRY,Hyrule.html
White_Bubble.html,LOCATION,Spirit_Temple.html
White_ChuChu.html,LOCATION,Crenel_Hills.html
White_ChuChu.html,LOCATION,Mount_Hylia.html
White_Sword_(Hyrule_Warriors).html,LOCATION,Sealed_Grounds_(Hyrule_Warriors).html
White_Sword_(Hyrule_Warriors).html,LOCATION,Shining_Beacon.html
Whittleton.html,COUNTRY,New_Hyrule.html
Whittleton.html,REGION,Forest_Realm.html
Whittleton_Chief's_Wife.html,HOMELAND,New_Hyrule.html
Whittleton_Chief's_Wife.html,HOMETOWN,Papuchia_Village.html
Whittleton_Chief.html,HOMELAND,New_Hyrule.html
Whittleton_Chief.html,HOMETOWN,Whittleton.html
Wild_Tokay.html,LOCATION,Crescent_Island.html
Wild_Tokay.html,LOCATION,Crescent_Island.html
Wild_Tokay_Museum.html,COUNTRY,Labrynna.html
Wild_Tokay_Museum.html,LOCATION,Crescent_Island.html
Wild_Tokay_Museum.html,REGION,Crescent_Island.html
Wildberry.html,LOCATION,Gerudo_Highlands.html
Willi.html,HOMELAND,Great_Sea.html
Willi.html,HOMETOWN,Dragon_Roost_Island.html
Wind_Fish's_Egg.html,LOCATION,Mount_Tamaranch.html
