,page,source,appereance
17262,Nitro_Bomb.html,gamepedia,Link__The_Faces_of_Evil.html
17263,Nitro_Bomb.html,gamepedia,Super_Smash_Bros._for_Nintendo_3DS/Wii_U.html
17264,Nitro_Bomb.html,gamepedia,Hyrule_Warriors_Legends.html
17265,Nitro_Bomb.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Ages_(Himekawa).html
17266,Nitro_Bomb.html,gamepedia,BS_The_Legend_of_Zelda__Ancient_Stone_Tablets.html
17267,Nitro_Bomb.html,gamepedia,Zelda__The_Wand_of_Gamelon.html
17268,Nitro_Bomb.html,gamepedia,The_Legend_of_Zelda_Game_Watch.html
17269,Nitro_Bomb.html,gamepedia,Super_Smash_Bros-3.html
17270,Nobiro.html,gamepedia,The_Legend_of_Zelda__Breath_of_the_Wild.html
17271,Noble_Sword.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Ages.html
17272,Noble_Sword.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Seasons.html
17273,Nobodo.html,gamepedia,The_Legend_of_Zelda__Phantom_Hourglass.html
17274,Nocturn.html,gamepedia,The_Legend_of_Zelda__Spirit_Tracks.html
17275,Nocturne_of_Shadow.html,gamepedia,The_Legend_of_Zelda__Majora%27s_Mask.html
17276,Nocturne_of_Shadow.html,gamepedia,The_Legend_of_Zelda__Ocarina_of_Time.html
17277,Nocturne_of_Shadow.html,gamepedia,Hyrule_Warriors.html
17278,Nocturne_of_Shadows.html,gamepedia,The_Legend_of_Zelda__Majora%27s_Mask.html
17279,Nocturne_of_Shadows.html,gamepedia,The_Legend_of_Zelda__Ocarina_of_Time.html
17280,Nocturne_of_Shadows.html,gamepedia,Hyrule_Warriors.html
17281,Noe_Rajee_Shrine.html,gamepedia,The_Legend_of_Zelda__Breath_of_the_Wild.html
17282,Nokken.html,gamepedia,The_Legend_of_Zelda__Four_Swords.html
17283,Nokkun.html,gamepedia,The_Legend_of_Zelda__Four_Swords.html
17284,Noko.html,gamepedia,The_Legend_of_Zelda__Spirit_Tracks.html
17285,Normal_Anchor.html,gamepedia,The_Legend_of_Zelda__Phantom_Hourglass.html
17286,Normal_Chimney.html,gamepedia,The_Legend_of_Zelda__Phantom_Hourglass.html
17287,Normal_Wheel.html,gamepedia,The_Legend_of_Zelda__Phantom_Hourglass.html
17288,North_Castle.html,gamepedia,The_Legend_of_Zelda_(TV_Series).html
17289,North_Castle.html,gamepedia,The_Shadow_Prince.html
17290,North_Castle.html,gamepedia,The_Legend_of_Zelda_(Valiant_Comics).html
17291,North_Castle.html,gamepedia,Captain_N__The_Game_Master.html
17292,North_Hyrule_Field.html,gamepedia,Link%27s_Crossbow_Training.html
17293,North_Hyrule_Field.html,gamepedia,Hyrule_Warriors.html
17294,North_Palace.html,gamepedia,The_Legend_of_Zelda_(TV_Series).html
17295,North_Palace.html,gamepedia,The_Shadow_Prince.html
17296,North_Palace.html,gamepedia,The_Legend_of_Zelda_(Valiant_Comics).html
17297,North_Palace.html,gamepedia,Captain_N__The_Game_Master.html
17298,Northern_Peak.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Seasons.html
17299,Note_to_Mom.html,gamepedia,The_Legend_of_Zelda__The_Wind_Waker.html
17300,Noya_Neha_Shrine.html,gamepedia,The_Legend_of_Zelda__Breath_of_the_Wild.html
17301,Nudge.html,gamepedia,The_Legend_of_Zelda__Four_Swords_Adventures.html
17302,Nudge.html,gamepedia,The_Legend_of_Zelda__The_Wind_Waker.html
17303,Nudge.html,gamepedia,The_Legend_of_Zelda__Phantom_Hourglass_(Himekawa).html
17304,Nuptuna.html,gamepedia,The_Legend_of_Zelda__A_Link_to_the_Past.html
17305,Nuptuna.html,gamepedia,The_Legend_of_Zelda__Majora%27s_Mask.html
17306,Nuptuna.html,gamepedia,The_Legend_of_Zelda__Ocarina_of_Time.html
17307,Nuptuna.html,gamepedia,The_Legend_of_Zelda__Link%27s_Awakening.html
17308,Nuptuna.html,gamepedia,The_Legend_of_Zelda__Phantom_Hourglass.html
17309,Nuptuna.html,gamepedia,The_Legend_of_Zelda__Spirit_Tracks.html
17310,Nuptuna.html,gamepedia,The_Legend_of_Zelda__Breath_of_the_Wild.html
17311,Nuptuna.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Seasons.html
17312,Nuptuna.html,gamepedia,The_Legend_of_Zelda__Twilight_Princess.html
17313,Nuptuna.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Ages_(Himekawa).html
17314,Nuptuna.html,gamepedia,Hyrule_Warriors_Legends.html
17315,Nuranuru.html,gamepedia,The_Legend_of_Zelda__The_Minish_Cap.html
17316,Nuranuru.html,gamepedia,The_Legend_of_Zelda__A_Link_Between_Worlds.html
17317,Nuranuru.html,gamepedia,The_Legend_of_Zelda__A_Link_to_the_Past.html
17318,Nurturing_Warmth.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Seasons.html
17319,Nuturing_Warmth.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Seasons.html
17320,Nyave.html,gamepedia,The_Legend_of_Zelda__Phantom_Hourglass.html
17321,Nyeve.html,gamepedia,The_Legend_of_Zelda__Phantom_Hourglass.html
17322,Oakin.html,gamepedia,The_Legend_of_Zelda__The_Wind_Waker.html
17323,Oasis_Butler.html,gamepedia,The_Legend_of_Zelda__The_Wind_Waker.html
17324,Oasis_Flight.html,gamepedia,The_Legend_of_Zelda__Twilight_Princess.html
17325,Oath_to_Order.html,gamepedia,The_Legend_of_Zelda__Majora%27s_Mask.html
17326,Obli.html,gamepedia,The_Legend_of_Zelda__The_Wind_Waker.html
17327,Observation_Room.html,gamepedia,The_Legend_of_Zelda__Breath_of_the_Wild.html
17328,Ocarina.html,gamepedia,The_Legend_of_Zelda__Link%27s_Awakening.html
17329,Ocarina.html,gamepedia,Hyrule_Warriors.html
17330,Ocarina.html,gamepedia,BS_The_Legend_of_Zelda.html
17331,Ocarina.html,gamepedia,Hyrule_Warriors_Legends.html
17332,Ocarina_of_Time_(Item).html,gamepedia,The_Legend_of_Zelda__Majora%27s_Mask.html
17333,Ocarina_of_Time_(Item).html,gamepedia,The_Legend_of_Zelda__Ocarina_of_Time.html
17334,Ocarina_of_Time_(Item).html,gamepedia,Super_Smash_Bros-4.html
17335,Ocarina_of_Time_(Item).html,gamepedia,The_Legend_of_Zelda__Ocarina_of_Time_(Himekawa).html
17336,Ocarina_of_Time_(Item).html,gamepedia,Hyrule_Warriors.html
17337,Ocarina_of_Time_(Item).html,gamepedia,Scribblenauts_Unlimited.html
17338,Ocarina_of_Time_(Item).html,gamepedia,Super_Smash_Bros-3.html
17339,Ocarina_of_Time_(Object).html,gamepedia,The_Legend_of_Zelda__Majora%27s_Mask.html
17340,Ocarina_of_Time_(Object).html,gamepedia,The_Legend_of_Zelda__Ocarina_of_Time.html
17341,Ocarina_of_Time_(Object).html,gamepedia,Super_Smash_Bros-4.html
17342,Ocarina_of_Time_(Object).html,gamepedia,The_Legend_of_Zelda__Ocarina_of_Time_(Himekawa).html
17343,Ocarina_of_Time_(Object).html,gamepedia,Hyrule_Warriors.html
17344,Ocarina_of_Time_(Object).html,gamepedia,Scribblenauts_Unlimited.html
17345,Ocarina_of_Time_(Object).html,gamepedia,Super_Smash_Bros-3.html
17346,Ocarina_of_Wind.html,gamepedia,The_Legend_of_Zelda__The_Minish_Cap.html
17347,Ocean_Fishing_Hole.html,gamepedia,The_Legend_of_Zelda__Ocarina_of_Time_(Himekawa).html
17348,Ocean_King.html,gamepedia,The_Legend_of_Zelda__Phantom_Hourglass.html
17349,Ocean_King.html,gamepedia,The_Legend_of_Zelda__Phantom_Hourglass_(Himekawa).html
17350,Ocean_Octorok.html,gamepedia,The_Legend_of_Zelda__The_Minish_Cap.html
17351,Ocean_Octorok.html,gamepedia,The_Legend_of_Zelda__Four_Swords_Adventures.html
17352,Ocean_Octorok.html,gamepedia,The_Legend_of_Zelda__A_Link_Between_Worlds.html
17353,Ocean_Octorok.html,gamepedia,The_Legend_of_Zelda__Skyward_Sword.html
17354,Ocean_Octorok.html,gamepedia,The_Legend_of_Zelda__A_Link_to_the_Past.html
17355,Ocean_Octorok.html,gamepedia,The_Legend_of_Zelda_(Game).html
17356,Ocean_Octorok.html,gamepedia,The_Legend_of_Zelda__Tri_Force_Heroes.html
17357,Ocean_Octorok.html,gamepedia,Zelda_II__The_Adventure_of_Link.html
17358,Ocean_Octorok.html,gamepedia,The_Legend_of_Zelda__Majora%27s_Mask.html
17359,Ocean_Octorok.html,gamepedia,The_Legend_of_Zelda__Ocarina_of_Time.html
17360,Ocean_Octorok.html,gamepedia,The_Legend_of_Zelda__Link%27s_Awakening.html
17361,Ocean_Octorok.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Ages.html
17362,Ocean_Octorok.html,gamepedia,The_Legend_of_Zelda__Phantom_Hourglass.html
17363,Ocean_Octorok.html,gamepedia,The_Legend_of_Zelda__The_Wind_Waker.html
17364,Ocean_Octorok.html,gamepedia,The_Legend_of_Zelda__Spirit_Tracks.html
17365,Ocean_Octorok.html,gamepedia,The_Legend_of_Zelda__Breath_of_the_Wild.html
17366,Ocean_Octorok.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Seasons.html
17367,Ocean_Octorok.html,gamepedia,The_Legend_of_Zelda__Four_Swords.html
17368,Ocean_Octorok.html,gamepedia,Zelda%27s_Adventure.html
17369,Ocean_Octorok.html,gamepedia,Freshly-Picked_Tingle%27s_Rosy_Rupeeland.html
17370,Ocean_Octorok.html,gamepedia,Super_Smash_Bros._for_Nintendo_3DS/Wii_U.html
17371,Ocean_Octorok.html,gamepedia,Link__The_Faces_of_Evil.html
17372,Ocean_Octorok.html,gamepedia,Hyrule_Warriors.html
17373,Ocean_Octorok.html,gamepedia,The_Crystal_Trap.html
17374,Ocean_Octorok.html,gamepedia,The_Legend_of_Zelda_(TV_Series).html
17375,Ocean_Octorok.html,gamepedia,The_Shadow_Prince.html
17376,Ocean_Octorok.html,gamepedia,Zelda__The_Wand_of_Gamelon.html
17377,Ocean_Octorok.html,gamepedia,Super_Smash_Bros-3.html
17378,Ocean_Octorok.html,gamepedia,The_Legend_of_Zelda_(Valiant_Comics).html
17379,Ocean_Palace.html,gamepedia,Zelda_II__The_Adventure_of_Link.html
17380,Ocean_Rail_Map.html,gamepedia,The_Legend_of_Zelda__Spirit_Tracks.html
17381,Ocean_Temple.html,gamepedia,The_Legend_of_Zelda__Spirit_Tracks.html
17382,Ocean_Zora.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Ages.html
17383,Ocean_Zora.html,gamepedia,The_Legend_of_Zelda__Majora%27s_Mask.html
17384,Ocean_Zora.html,gamepedia,The_Legend_of_Zelda__Ocarina_of_Time.html
17385,Ocean_Zora.html,gamepedia,The_Legend_of_Zelda__The_Wind_Waker.html
17386,Ocean_Zora.html,gamepedia,The_Legend_of_Zelda__Breath_of_the_Wild.html
17387,Ocean_Zora.html,gamepedia,The_Legend_of_Zelda__Twilight_Princess.html
17388,Ocean_Zora.html,gamepedia,Super_Smash_Bros._for_Nintendo_3DS/Wii_U.html
17389,Ocean_Zora.html,gamepedia,Freshly-Picked_Tingle%27s_Rosy_Rupeeland.html
17390,Ocean_Zora.html,gamepedia,Super_Smash_Bros-4.html
17391,Oceanside_Spider_House.html,gamepedia,The_Legend_of_Zelda__Majora%27s_Mask.html
17392,Octive.html,gamepedia,The_Legend_of_Zelda__Spirit_Tracks.html
17393,Octo.html,gamepedia,The_Legend_of_Zelda__A_Link_Between_Worlds.html
17394,Octo_Balloon.html,gamepedia,The_Legend_of_Zelda__Tri_Force_Heroes.html
17395,Octo_Balloon.html,gamepedia,The_Legend_of_Zelda__Breath_of_the_Wild.html
17396,Octo_Balloon.html,gamepedia,Hyrule_Warriors.html
17397,Octo_Balloon.html,gamepedia,Hyrule_Warriors_Legends.html
17398,Octo_Ring.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Ages.html
17399,Octo_Ring.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Seasons.html
17400,Octoball_Derby.html,gamepedia,The_Legend_of_Zelda__A_Link_Between_Worlds.html
17401,Octoballoon.html,gamepedia,The_Legend_of_Zelda__A_Link_to_the_Past.html
17402,Octogon.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Ages.html
17403,Octomine.html,gamepedia,The_Legend_of_Zelda__Phantom_Hourglass.html
17404,Octomine.html,gamepedia,The_Legend_of_Zelda__Spirit_Tracks.html
17405,Octorok.html,gamepedia,The_Legend_of_Zelda__The_Minish_Cap.html
17406,Octorok.html,gamepedia,The_Legend_of_Zelda__Four_Swords_Adventures.html
17407,Octorok.html,gamepedia,The_Legend_of_Zelda__A_Link_Between_Worlds.html
17408,Octorok.html,gamepedia,The_Legend_of_Zelda__Skyward_Sword.html
17409,Octorok.html,gamepedia,The_Legend_of_Zelda__A_Link_to_the_Past.html
17410,Octorok.html,gamepedia,The_Legend_of_Zelda_(Game).html
17411,Octorok.html,gamepedia,The_Legend_of_Zelda__Tri_Force_Heroes.html
17412,Octorok.html,gamepedia,Zelda_II__The_Adventure_of_Link.html
17413,Octorok.html,gamepedia,The_Legend_of_Zelda__Majora%27s_Mask.html
17414,Octorok.html,gamepedia,The_Legend_of_Zelda__Ocarina_of_Time.html
17415,Octorok.html,gamepedia,The_Legend_of_Zelda__Link%27s_Awakening.html
17416,Octorok.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Ages.html
17417,Octorok.html,gamepedia,The_Legend_of_Zelda__Phantom_Hourglass.html
17418,Octorok.html,gamepedia,The_Legend_of_Zelda__The_Wind_Waker.html
17419,Octorok.html,gamepedia,The_Legend_of_Zelda__Spirit_Tracks.html
17420,Octorok.html,gamepedia,The_Legend_of_Zelda__Breath_of_the_Wild.html
17421,Octorok.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Seasons.html
17422,Octorok.html,gamepedia,The_Legend_of_Zelda__Four_Swords.html
17423,Octorok.html,gamepedia,Zelda%27s_Adventure.html
17424,Octorok.html,gamepedia,Freshly-Picked_Tingle%27s_Rosy_Rupeeland.html
17425,Octorok.html,gamepedia,Super_Smash_Bros._for_Nintendo_3DS/Wii_U.html
17426,Octorok.html,gamepedia,Link__The_Faces_of_Evil.html
17427,Octorok.html,gamepedia,Hyrule_Warriors.html
17428,Octorok.html,gamepedia,The_Crystal_Trap.html
17429,Octorok.html,gamepedia,The_Legend_of_Zelda_(TV_Series).html
17430,Octorok.html,gamepedia,The_Shadow_Prince.html
17431,Octorok.html,gamepedia,Zelda__The_Wand_of_Gamelon.html
17432,Octorok.html,gamepedia,Super_Smash_Bros-3.html
17433,Octorok.html,gamepedia,The_Legend_of_Zelda_(Valiant_Comics).html
17434,Octorok_(Rock).html,gamepedia,The_Legend_of_Zelda__Breath_of_the_Wild.html
17435,Octorok_(Rock).html,gamepedia,The_Legend_of_Zelda__Skyward_Sword.html
17436,Octorok_Sucker.html,gamepedia,The_Legend_of_Zelda__Tri_Force_Heroes.html
17437,Octorok_Sucker.html,gamepedia,The_Legend_of_Zelda__Breath_of_the_Wild.html
17438,Octorok_Sucker.html,gamepedia,Hyrule_Warriors.html
17439,Octorok_Sucker.html,gamepedia,Hyrule_Warriors_Legends.html
17440,Octoroks.html,gamepedia,The_Legend_of_Zelda__The_Minish_Cap.html
17441,Octoroks.html,gamepedia,The_Legend_of_Zelda__Four_Swords_Adventures.html
17442,Octoroks.html,gamepedia,The_Legend_of_Zelda__A_Link_Between_Worlds.html
17443,Octoroks.html,gamepedia,The_Legend_of_Zelda__Skyward_Sword.html
17444,Octoroks.html,gamepedia,The_Legend_of_Zelda__A_Link_to_the_Past.html
17445,Octoroks.html,gamepedia,The_Legend_of_Zelda_(Game).html
17446,Octoroks.html,gamepedia,The_Legend_of_Zelda__Tri_Force_Heroes.html
17447,Octoroks.html,gamepedia,Zelda_II__The_Adventure_of_Link.html
17448,Octoroks.html,gamepedia,The_Legend_of_Zelda__Majora%27s_Mask.html
17449,Octoroks.html,gamepedia,The_Legend_of_Zelda__Ocarina_of_Time.html
17450,Octoroks.html,gamepedia,The_Legend_of_Zelda__Link%27s_Awakening.html
17451,Octoroks.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Ages.html
17452,Octoroks.html,gamepedia,The_Legend_of_Zelda__Phantom_Hourglass.html
17453,Octoroks.html,gamepedia,The_Legend_of_Zelda__The_Wind_Waker.html
17454,Octoroks.html,gamepedia,The_Legend_of_Zelda__Spirit_Tracks.html
17455,Octoroks.html,gamepedia,The_Legend_of_Zelda__Breath_of_the_Wild.html
17456,Octoroks.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Seasons.html
17457,Octoroks.html,gamepedia,The_Legend_of_Zelda__Four_Swords.html
17458,Octoroks.html,gamepedia,Zelda%27s_Adventure.html
17459,Octoroks.html,gamepedia,Freshly-Picked_Tingle%27s_Rosy_Rupeeland.html
17460,Octoroks.html,gamepedia,Super_Smash_Bros._for_Nintendo_3DS/Wii_U.html
17461,Octoroks.html,gamepedia,Link__The_Faces_of_Evil.html
17462,Octoroks.html,gamepedia,Hyrule_Warriors.html
17463,Octoroks.html,gamepedia,The_Crystal_Trap.html
17464,Octoroks.html,gamepedia,The_Legend_of_Zelda_(TV_Series).html
17465,Octoroks.html,gamepedia,The_Shadow_Prince.html
17466,Octoroks.html,gamepedia,Zelda__The_Wand_of_Gamelon.html
17467,Octoroks.html,gamepedia,Super_Smash_Bros-3.html
17468,Octoroks.html,gamepedia,The_Legend_of_Zelda_(Valiant_Comics).html
17469,Odd_Mushroom.html,gamepedia,The_Legend_of_Zelda__The_Minish_Cap.html
17470,Odd_Mushroom.html,gamepedia,The_Legend_of_Zelda__Skyward_Sword.html
17471,Odd_Mushroom.html,gamepedia,The_Legend_of_Zelda__A_Link_to_the_Past.html
17472,Odd_Mushroom.html,gamepedia,The_Legend_of_Zelda__Tri_Force_Heroes.html
17473,Odd_Mushroom.html,gamepedia,The_Legend_of_Zelda__Majora%27s_Mask.html
17474,Odd_Mushroom.html,gamepedia,The_Legend_of_Zelda__Ocarina_of_Time.html
17475,Odd_Mushroom.html,gamepedia,The_Legend_of_Zelda__Link%27s_Awakening.html
17476,Odd_Mushroom.html,gamepedia,The_Legend_of_Zelda__Breath_of_the_Wild.html
17477,Odd_Mushroom.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Seasons.html
17478,Odd_Mushroom.html,gamepedia,Hyrule_Warriors_Legends.html
17479,Odd_Mushroom.html,gamepedia,BS_The_Legend_of_Zelda__Ancient_Stone_Tablets.html
17480,Odolwa's_Remains.html,gamepedia,The_Legend_of_Zelda__Majora%27s_Mask.html
17481,Odolwa's_Remains.html,gamepedia,Hyrule_Warriors.html
17482,Odolwa.html,gamepedia,The_Legend_of_Zelda__Majora%27s_Mask.html
17483,Odolwa.html,gamepedia,The_Legend_of_Zelda__Majora%27s_Mask_(Himekawa).html
17484,Odranoel.html,gamepedia,Link__The_Faces_of_Evil.html
17485,Official.html,gamepedia,The_Legend_of_Zelda__A_Link_Between_Worlds.html
17486,Offrak.html,gamepedia,The_Legend_of_Zelda__Breath_of_the_Wild.html
17487,Oinker.html,gamepedia,Freshly-Picked_Tingle%27s_Rosy_Rupeeland.html
17488,Oinker_Bodyguard.html,gamepedia,Freshly-Picked_Tingle%27s_Rosy_Rupeeland.html
17489,Oinker_Captain.html,gamepedia,Freshly-Picked_Tingle%27s_Rosy_Rupeeland.html
17490,Oinker_Wizard.html,gamepedia,Freshly-Picked_Tingle%27s_Rosy_Rupeeland.html
17491,Ojī.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Seasons.html
17492,Old_Dominion_Rod.html,gamepedia,The_Legend_of_Zelda__Twilight_Princess.html
17493,Old_Dominion_Rod.html,gamepedia,Hyrule_Warriors.html
17494,Old_Dominion_Rod.html,gamepedia,Hyrule_Warriors_Legends.html
17495,Old_Gent.html,gamepedia,Freshly-Picked_Tingle%27s_Rosy_Rupeeland.html
17496,Old_King's_Tomb.html,gamepedia,The_Legend_of_Zelda_(Valiant_Comics).html
17497,Old_Lady_from_Bomb_Shop.html,gamepedia,The_Legend_of_Zelda__Majora%27s_Mask.html
17498,Old_Man.html,gamepedia,The_Legend_of_Zelda__Four_Swords_Adventures.html
17499,Old_Man.html,gamepedia,The_Legend_of_Zelda_(Game).html
17500,Old_Man.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Ages.html
17501,Old_Man.html,gamepedia,Zelda_II__The_Adventure_of_Link.html
17502,Old_Man.html,gamepedia,The_Legend_of_Zelda__Breath_of_the_Wild.html
17503,Old_Man.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Seasons.html
17504,Old_Man.html,gamepedia,The_Shadow_Prince.html
17505,Old_Man.html,gamepedia,The_Legend_of_Zelda__A_Link_to_the_Past_(Ishinomori).html
17506,Old_Man_(Oracle_of_Seasons).html,gamepedia,The_Legend_of_Zelda__Oracle_of_Seasons.html
17507,Old_Man_Ho_Ho.html,gamepedia,The_Legend_of_Zelda__The_Wind_Waker.html
17508,Old_Mermaid_Key.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Ages.html
17509,Old_Rag.html,gamepedia,The_Legend_of_Zelda__Tri_Force_Heroes.html
17510,Old_Rag.html,gamepedia,The_Legend_of_Zelda__Breath_of_the_Wild.html
17511,Old_Rag.html,gamepedia,Hyrule_Warriors.html
17512,Old_Rag.html,gamepedia,Hyrule_Warriors_Legends.html
17513,Old_Shirt.html,gamepedia,The_Legend_of_Zelda__Breath_of_the_Wild.html
17514,Old_Timer.html,gamepedia,The_Legend_of_Zelda__Four_Swords_Adventures.html
17515,Old_Wayfarer.html,gamepedia,The_Legend_of_Zelda__Phantom_Hourglass.html
17516,Old_Woman.html,gamepedia,Zelda_II__The_Adventure_of_Link.html
17517,Old_Woman.html,gamepedia,The_Legend_of_Zelda__A_Link_Between_Worlds.html
17518,Old_Woman.html,gamepedia,The_Legend_of_Zelda__A_Link_to_the_Past.html
17519,Old_Woman.html,gamepedia,The_Legend_of_Zelda_(Game).html
17520,Old_Woman.html,gamepedia,The_Shadow_Prince.html
17521,Old_Woman.html,gamepedia,The_Legend_of_Zelda__A_Link_to_the_Past_(Ishinomori).html
17522,Old_Woman.html,gamepedia,BS_The_Legend_of_Zelda__Ancient_Stone_Tablets.html
17523,Old_Zora.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Ages.html
17524,Olivio.html,gamepedia,The_Legend_of_Zelda__The_Wind_Waker.html
17525,Ollie.html,gamepedia,The_Legend_of_Zelda__Breath_of_the_Wild.html
17526,Olu.html,gamepedia,The_Legend_of_Zelda__Breath_of_the_Wild.html
17527,Oman_Au_Shrine.html,gamepedia,The_Legend_of_Zelda__Breath_of_the_Wild.html
17528,Omfak.html,gamepedia,Zelda__The_Wand_of_Gamelon.html
17529,Omuai.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Seasons.html
17530,One-Hit_Obliterator.html,gamepedia,The_Legend_of_Zelda__Breath_of_the_Wild.html
17531,One-eye_Lizard.html,gamepedia,Freshly-Picked_Tingle%27s_Rosy_Rupeeland.html
17532,Onox's_Castle.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Seasons.html
17533,Onox.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Seasons.html
17534,Onox.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Seasons_(Himekawa).html
17535,Oocca.html,gamepedia,The_Legend_of_Zelda__Twilight_Princess.html
17536,Oocca.html,gamepedia,Link%27s_Crossbow_Training.html
17537,Ooccoo.html,gamepedia,The_Legend_of_Zelda__Twilight_Princess.html
17538,Ooccoo.html,gamepedia,Hyrule_Warriors.html
17539,Ooccoo.html,gamepedia,Super_Smash_Bros-4.html
17540,Ooccoo_Jr.html,gamepedia,The_Legend_of_Zelda__Twilight_Princess.html
17541,Ooccoo_Jr.html,gamepedia,Super_Smash_Bros-4.html
17542,Ook.html,gamepedia,The_Legend_of_Zelda__Twilight_Princess.html
17543,Oolo.html,gamepedia,The_Legend_of_Zelda__Skyward_Sword.html
17544,Opal.html,gamepedia,The_Legend_of_Zelda__Breath_of_the_Wild.html
17545,Opal_Earrings.html,gamepedia,The_Legend_of_Zelda__Breath_of_the_Wild.html
17546,Option_to_Change_Voice_Language.html,gamepedia,The_Legend_of_Zelda__Breath_of_the_Wild.html
17547,Oracle_of_Secrets.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Ages.html
17548,Oracle_of_Secrets.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Seasons.html
17549,Oracle_of_Secrets.html,gamepedia,The_Legend_of_Zelda__The_Minish_Cap.html
17550,Orange_Dye.html,gamepedia,The_Legend_of_Zelda__Breath_of_the_Wild.html
17551,Orange_Rupee.html,gamepedia,The_Legend_of_Zelda__The_Minish_Cap.html
17552,Orange_Rupee.html,gamepedia,The_Legend_of_Zelda__A_Link_Between_Worlds.html
17553,Orange_Rupee.html,gamepedia,The_Legend_of_Zelda__Skyward_Sword.html
17554,Orange_Rupee.html,gamepedia,The_Legend_of_Zelda__A_Link_to_the_Past.html
17555,Orange_Rupee.html,gamepedia,The_Legend_of_Zelda_(Game).html
17556,Orange_Rupee.html,gamepedia,The_Legend_of_Zelda__Tri_Force_Heroes.html
17557,Orange_Rupee.html,gamepedia,The_Legend_of_Zelda__Majora%27s_Mask.html
17558,Orange_Rupee.html,gamepedia,The_Legend_of_Zelda__Oracle_of_Ages.html
17559,Orange_Rupee.html,gamepedia,The_Legend_of_Zelda__Ocarina_of_Time.html
17560,Orange_Rupee.html,gamepedia,The_Legend_of_Zelda__Link%27s_Awakening.html
17561,Orange_Rupee.html,gamepedia,The_Legend_of_Zelda__Phantom_Hourglass.html
17562,Orange_Rupee.html,gamepedia,The_Legend_of_Zelda__The_Wind_Waker.html
17563,Orange_Rupee.html,gamepedia,The_Legend_of_Zelda__Spirit_Tracks.html
17564,Orange_Rupee.html,gamepedia,The_Legend_of_Zelda__Breath_of_the_Wild.html
