,name
10733,Hero's Path Mode
10734,Hero Points
10735,Hero of the Four Sword
10736,Highland Sheep
10737,Hikari Tachibana
10738,Hinox (Character)
10739,Hinox Brothers
10740,Hintobo
10741,Hippo Model
10742,History of the Zelda Timeline/Timeline Quotes
10743,History of the Zelda Timeline
10744,Hitch in the Works/Episode transcript
10745,Hokkubokku
10746,Honey and Darling's Shop
10747,Honey and Darling
10748,Hooded Shopkeeper
10749,Horgum
10750,Mazura
10751,Hourglass
10752,House
10753,House by the Bay
10754,How to Draw The Legend of Zelda
10755,Huge Maku Seed
10756,Hungry Girl
10757,Hylia's Realm
10758,Hylia (Disambiguation)
10759,Hylian Cosmology
10760,Hylian Crest
10761,Hylian Kite
10762,Community:Hylian Language Project
10763,Hylian Language Translations/A Link Between Worlds
10764,Hylian Language Translations/Breath of the Wild
10765,Hylian Language Translations/Majora's Mask
10766,Hylian Language Translations/Ocarina of Time
10767,Hylian Language Translations/Ocarina of Time 3D
10768,Hylian Language Translations/Phantom Hourglass
10769,Hylian Language Translations/Skyward Sword
10770,Hylian Language Translations/Spirit Tracks
10771,Hylian Language Translations/The Minish Cap
10772,Hylian Language Translations/The Wind Waker
10773,Hylian Language Translations/Tingle's Rosy Rupeeland
10774,Hylian Language Translations/Twilight Princess
10775,Hylian Language Translations
10776,Hylian Retriever
10777,Hyrule/Appearances by Game
10778,Community:Hyrule.net
10779,Community:Hyrule.com.ar
10780,Hyrule Castle (A Link to the Past)
10781,Hyrule Castle (Four Swords Adventures)
10782,Hyrule Field (Hyrule Warriors)/Adventure Map
10783,Hyrule Field (Hyrule Warriors)
10784,The Legend of Zelda: Hyrule Historia
10785,Stockwell's Shop
10786,Hyrule Warriors/Credits
10787,Hyrule Warriors Legends/Credits
10788,Hyrule Warriors Series
10789,Hyrule Warriors Translations/All
10790,Hyrule Warriors Translations/Enemies
10791,Hyrule Warriors Translations/Locations
10792,Hyrule Warriors Translations
10793,Hyrule Warriors: Definitive Edition/Credits
10794,Hyrulean
10795,Hyu
10796,iQue Player
10797,Ice
10798,Ice Cave
10799,Ice Cavern (Ocarina of Time)
10800,Ice Chuchu
10801,Ice Crystal
10802,Ice Island
10803,Iconic Quotes from The Legend of Zelda
10804,Ikana Kingdom
10805,Ikana River
10806,Illustration
10807,Impa's House
10808,Imprisoned
10809,Indestructible Enemies
10810,Infinity Dunes
10811,Inga
10812,Innkeeper
10813,Insect Head
10814,Instruction Manual
10815,Instruments of the Legend of Zelda Series
10816,Interloper War
10817,Iona
10818,Iron Anchor
10819,Iron Ball
10820,Iron Door
10821,Iron Knuckle (Boss)
10822,Island Postal Service
10823,Island Trading Sequence
10824,Island of Hyron
10825,Isle
10826,Item Card
10827,Items in A Link Between Worlds
10828,Items in A Link to the Past
10829,Items in Ancient Stone Tablets
10830,Items in Breath of the Wild
10831,Items in Four Swords
10832,Items in Four Swords Adventures
10833,Items in Hyrule Warriors
10834,Items in Link's Awakening
10835,Items in Majora's Mask
10836,Items in Ocarina of Time
10837,Items in Oracle of Ages
10838,Items in Oracle of Seasons
10839,Items in Phantom Hourglass
10840,Items in Ripened Tingle's Balloon Trip of Love
10841,Items in Skyward Sword
10842,Items in Soulcalibur II
10843,Items in Spirit Tracks
10844,Items in The Adventure of Link
10845,Items in The Faces of Evil
10846,Items in The Legend of Zelda
10847,Items in The Minish Cap
10848,Items in The Wand of Gamelon
10849,Items in The Wind Waker
10850,Items in Tri Force Heroes
10851,Items in Twilight Princess
10852,Jackaroo
10853,Jacob
10854,Vase
10855,Jawbee
10856,Jewel of Control
10857,Jeweller
10858,Romio and Julietta
10859,Joe
10860,Johnny
10861,Jovan
10862,Jovani's House
10863,Take 'Em All On!
10864,Jukebox
10865,Jumping
10866,Jump Slash
10867,Jun Mizusawa
10868,Jungle of Favors
10869,Kafei's Diary
10870,Kakariko Village Graveyard
10871,Kakariko Village (Four Swords Adventures)
10872,Kakariko Village Shop
10873,Kakariko Windmill
10874,Kam Yatakh
10875,Karat Crab
10876,Kargarok
10877,Kazumi Totaka
10878,Keaton's Quiz
10879,Keaton (Enemy)
10880,Kelpi
10881,Kenta Nagata
10882,Lock
10883,Key Items in Breath of the Wild
10884,Community:The Odyssey of Hyrule
10885,Community:Khakain vs. HTLOZ
10886,King's Tomb
10887,King Rhoam
10888,King of Hyrule (The Shadow Prince)
10889,Kinstone Fusion
10890,Kiss'n Tell/Episode transcript
10891,Kiss'n Tell
10892,Shields in Breath of the Wild
10893,Knight (Zelda's Adventure)
10894,Kobitan
10895,Kodongo
10896,Kogoron
10897,Koji Kondo
10898,Community:Kokiri Kids (LoZ.com)
10899,Komali
10900,Korekore
10901,Kozue Ishikawa
10902,Ku's Domain
10903,Kyandokyan
10904,The Legend of Zelda: Link's Awakening DX
10905,Lady Alma
10906,Lady Maud
10907,Lake Boruna
10908,Lake Hylia (Four Swords Adventures)
10909,Lake Hylia (Hyrule Warriors)/Adventure Map
10910,Lake Hylia (Hyrule Warriors)
10911,Lake Hylia Shop
10912,Lanayru (Dragon)
10913,Lanayru (Spirit)
10914,Lanayru Mine
10915,Lanayru Shipyard
10916,Spring of the Spirit Lanayru
10917,Lanayru Tourism
10918,Sand Crab
10919,Land in the Sky
10920,Land of Myth
10921,Land of Twilight
10922,Large Brass Key
10923,Twin Jugglers
10924,Lava Geyser
10925,Community:LegendOfZelda.com
10926,Legend of Zora
10927,The Legend of Zelda (Game)
10928,Photo
10929,Lenzo's Research Assistant
10930,Letter Sorting
10931,Level-1 (BS The Legend of Zelda)
10932,Level-1 (The Legend of Zelda)
10933,Level-2 (BS The Legend of Zelda)
10934,Level-2 (The Legend of Zelda)
10935,Level-3 (BS The Legend of Zelda)
10936,Level-3 (The Legend of Zelda)
10937,Level-4 (BS The Legend of Zelda)
10938,Level-4 (The Legend of Zelda)
10939,Level-5 (BS The Legend of Zelda)
10940,Level-5 (The Legend of Zelda)
10941,Level-6 (BS The Legend of Zelda)
10942,Level-6 (The Legend of Zelda)
10943,Level-7 (BS The Legend of Zelda)
10944,Level-7 (The Legend of Zelda)
10945,Level-8 (BS The Legend of Zelda)
10946,Level-8 (The Legend of Zelda)
10947,Level-9
10948,Level
10949,Level 1 (Ancient Stone Tablets)
10950,Level 2 (Ancient Stone Tablets)
10951,Swords of Link's Awakening
10952,Level 3 (Ancient Stone Tablets)
10953,Level 4 (Ancient Stone Tablets)
10954,Level 5 (Ancient Stone Tablets)
10955,Level 6 (Ancient Stone Tablets)
10956,Level 7 (Ancient Stone Tablets)
10957,Level 8 (Ancient Stone Tablets)
10958,Levels in Tri Force Heroes
10959,Liar
10960,Liberation of the Triforce
10961,Librarian
10962,Life Force
10963,Life Heart
10964,Life Like
10965,Tree of Life
10966,Light
10967,Spirits of Light
10968,Light Sword
10969,Lightning Lock
10970,Thunder Dragon's Lightning Round
10971,Lika
10972,Linebeck Trading Company
10973,Link/Other Appearances
10974,Link's Awakening (Disambiguation)
10975,Link's Awakening DX Text Dump (NA)
10976,Link's Awakening Translations/All
10977,Link's Awakening Translations/Characters
10978,Link's Awakening Translations/Enemies
10979,Link's Awakening Translations/Items
10980,Link's Awakening Translations/Locations
10981,Link's Awakening Translations/Miscellaneous
10982,Link's Awakening Translations
10983,Link's Partners
10984,Link's Family
10985,Zelda Wiki:LinkXZelda
10986,Link (Disambiguation)
10987,Link (Goron)
10988,Link (Pig)
10989,Link Statue
10990,Link: The Faces of Evil/Credits
10991,Links
10992,Lion (Tingle's Balloon Trip of Love)
10993,List of Voice Actors
10994,Llort
10995,Loccasin
10996,Look-What-I-Found Kid
10997,Lord Kiro
10998,Lorule Lake
10999,Lorule Soldier
11000,Lost Desert of Hanman
11001,Love Push
11002,Loveya
11003,Lubonga
11004,Lucky Lobby Ball
11005,Lulu's Diary
11006,Lulu's Mother
11007,Lumber
11008,Luminous Stone Deposit
11009,Lupay (Area)
11010,Lupay (Boss)
11011,Luv and Bertie's Potion Shop
11012,Madame Couture's
11013,Madame Couture's Apprentice
11014,Madame Couture
11015,Madame Grusha
11016,Mage's Cap
11017,Mage
11018,Magic
11019,Magic Arrow
11020,Magic Bee
11021,Magic Compass
11022,Magic Honey
11023,Magic Medallion
11024,Magic Rope
11025,Magic Scroll
11026,Magical Warp Tile
11027,Magician's Contest
11028,Magnesis
11029,Magnetic Glove
11030,Magnifying Glass
11031,Magunesu
11032,Mahito Yokota
11033,Mailbox
11034,Main Page/Nav
11035,Main Page
11036,Majiyo
11037,Majora's Mask (Object)
11038,Majora's Mask (Disambiguation)
11039,Majora's Mask (Item)
11040,Majora's Mask Trading Sequence
11041,Majora's Mask Translations/All
11042,Majora's Mask Translations/Characters
11043,Majora's Mask Translations/Enemies
11044,Majora's Mask Translations/Items
11045,Majora's Mask Translations/Locations
11046,Majora's Mask Translations/Miscellaneous
11047,Majora's Mask Translations
11048,Makar's Violin
11049,Malmord
11050,Malo Mart Castle Branch
11051,Man in Blind's Hideout
11052,Manga
11053,Manhandla Stalk
11054,Maraudo Wolf
11055,March of the Demon King
11056,Marine Research Laboratory
11057,The Legend of Zelda × Mario Kart 8
11058,Mario and Zelda Big Band Live CD
11059,Masaru
11060,Mask Trading Sequence
11061,Masked Follower
11062,Master Craftsman
11063,Master Drona
11064,The Legend of Zelda: Ocarina of Time Master Quest
11065,Match Master
11066,Maxus
11067,Mayor's Official Residence
11068,Mayor Cravendish
11069,Meadow of Skotness
11070,MediaWiki:Collapsible-collapse
11071,MediaWiki:Collapsible-expand
11072,MediaWiki:Editnotice-10
11073,MediaWiki:Edittools
11074,MediaWiki:Histlegend
11075,MediaWiki:Recentchangestext
11076,MediaWiki:Scribunto-doc-page-does-not-exist
11077,MediaWiki:Sidebar
11078,MediaWiki:Sitenotice
11079,MediaWiki:Uploadtext
11080,MediaWiki talk:Edittools
11081,MediaWiki talk:Sidebar
11082,MediaWiki talk:Uploadtext
11083,Medicine Shop Owner
11084,Medieval elements in The Legend of Zelda Universe
11085,Medusa
11086,Mega Thwomp
11087,Old Man (Oracle of Seasons)
11088,Mel and Rom
11089,Melari's Mine
11090,Sharp's Curse
11091,Mercay Tavern
11092,Merchandise/Accessories
11093,Merchandise/Apparel and Clothing
11094,Merchandise/Figures and Plushies
11095,Merchandise/Promotional Items
11096,Merchandise/Strategy Guides
11097,Merchandise/Tabletop Games
11098,Middle House
11099,Midna's Father
11100,Mighty Muscles
11101,Miiverse Gallery
11102,Mikau's Diary
11103,Mike
11104,Militron (Area)
11105,Militron (Boss)
11106,Mimic Mole
11107,Minako Hamano
11108,Miner's House
11109,Mini-Margo
11110,Minigame
11111,Mini Death Bug
11112,Minish (Language)
11113,Minish Link
11114,Minish Portal
11115,Minish Realm
11116,Mirror (Object)
11117,Mistakes in The Legend of Zelda Series
11118,Mobilin's Head Inn
11119,Moblin Boss
11120,Spear Moblin
11121,Mole
11122,Mole (Character)
11123,Molida's Store
11124,Molluska
11125,Molten Shard
11126,Monita
11127,Monk
11128,Monkey (Enemy)
11129,Monpe
11130,Monument
11131,Moon (Object)
11132,Morale
11133,Moria
11134,Mother and Child Isles
11135,Mount Tamaranch
11136,Mountain Buck
11137,Mountain Doe
11138,Mountain Goat
11139,Mouse
11140,Moving Grass
11141,Mr. Guard
11142,Mr. Tudor
11143,Mr. Energy
11144,School of Joy
11145,Mushroom Men
11146,Musical Session
11147,Mutt
11148,My Nintendo Picross: The Legend of Zelda: Twilight Princess
11149,Myra
11150,Mystery Item
11151,Mythology in The Legend of Zelda Series
11152,Myths of The Legend of Zelda Series
11153,Community:Nintendo Independent Wiki Alliance
11154,Nabooru Town
11155,Natzu Prairie
11156,Natzu River
11157,Natzu Wasteland
11158,Nayru (Oracle)
11159,Necklace (Disambiguation)
11160,Nendoroid
11161,Nice Bomb
11162,Nilbom the Tailor
11163,Nintendo Adventure Books
11164,Nintendo Consoles
11165,Nintendo EAD
11166,Nintendo Game Pack
11167,Nintendo Land
11168,Nintendo Power
11169,Nintendo Sound History Series: Zelda The Music
11170,Nintendo Wi-Fi Connection
11171,Nintendo of America
11172,Noe Rajee Shrine
11173,Nokani Forest
11174,Nokkun
11175,Normal Anchor
11176,Normal Chimney
11177,Normal Wheel
11178,Community:North Castle
11179,Northern Mountains
11180,Nortinka
11181,Nyeve
11182,Oasis Butler
11183,The Legend of Zelda: Original Sound Track
11184,Ocarina of Time (Disambiguation)
11185,Ocarina of Time (Item)
11186,The Legend of Zelda: Ocarina of Time 3D
11187,Ocarina of Time Translations/All
11188,Ocarina of Time Translations/Characters
11189,Ocarina of Time Translations/Enemies
11190,Ocarina of Time Translations/Items
11191,Ocarina of Time Translations/Locations
11192,Ocarina of Time Translations/Miscellaneous
11193,Ocarina of Time Translations
11194,Ocean
11195,Odranoel
11196,Official
11197,Oinker Captain
11198,Oinker Wizard
11199,Old Timer
11200,Old Zora
11201,Omfak
11202,Once Upon a Time Machine/Episode transcript
11203,Once Upon a Time Machine
11204,One-eye Lizard
11205,Oracle Series
11206,Oocca Pod Shop
11207,Option to Change Voice Language
11208,Oracle House
11209,Oracle of Ages (Disambiguation)
11210,Oracle of Ages Translations/All
11211,Oracle of Ages Translations/Characters
11212,Oracle of Ages Translations/Enemies
11213,Oracle of Ages Translations/Items
11214,Oracle of Ages Translations/Locations
11215,Oracle of Ages Translations/Miscellaneous
11216,Oracle of Ages Translations
11217,Oracle of Seasons (Disambiguation)
11218,Oracle of Seasons Translations/All
11219,Oracle of Seasons Translations/Characters
11220,Oracle of Seasons Translations/Enemies
11221,Oracle of Seasons Translations/Items
11222,Oracle of Seasons Translations/Locations
11223,Oracle of Seasons Translations/Miscellaneous
11224,Oracle of Seasons Translations
11225,Orb Monster
11226,Community:Ordon Village
11227,Ordona (Spirit)
11228,Ordonian Outfit
11229,Ore (Disambiguation)
11230,Oren
11231,Organ of Evening Calm
11232,Osun
11233,Overthrow of Midna
11234,Community:Overture of Sages
11235,Overworld Item List
11236,Overworld Magnet
11237,Owl (Link's Awakening)
11238,Oyster
11239,PEGI
11240,Paddling Wheel
11241,Page 1
11242,Page 10
11243,Page 11
11244,Page 12
11245,Page 13
11246,Page 14
11247,Page 2
11248,Page 3
11249,Page 4
11250,Page 5
11251,Page 6
11252,Page 7
11253,Page 8
11254,Page 9
11255,Pages in Ripened Tingle's Balloon Trip of Love
11256,Painting
11257,Palace of Twilight (Hyrule Warriors)/Adventure Map
11258,Palace of Twilight (Hyrule Warriors)
11259,Palace of Wind: The Shadow Chateau
11260,Papa
11261,Papuchia Shop
11262,Parot
11263,Parry Attack
11264,Parutamu
11265,Pasquinade
11266,Passable Prow
11267,Patra (Boss)
11268,Pendulum
11269,Percy's House
11270,Permanently Missable Items
11271,Peter
11272,Phantom (Disambiguation)
11273,Isle of the Dead
11274,Phantom Hourglass (Disambiguation)
11275,Phantom Hourglass (Item)
11276,Phantom Hourglass Trading Sequence
11277,Phantom Hourglass Translations/All
11278,Phantom Hourglass Translations/Characters
11279,Phantom Hourglass Translations/Enemies
11280,Phantom Hourglass Translations/Items
11281,Phantom Hourglass Translations/Locations
11282,Phantom Hourglass Translations/Miscellaneous
11283,Phantom Hourglass Translations
11284,Phantom Zelda
11285,Photo Bro
11286,Phyrandaii
11287,Pico Boom
11288,Pig (Enemy)
11289,Pillar Crossroads
11290,Pink Fairy
11291,Pirate's Prisoner
11292,Pirate Ship (Enemy)
11293,Pirate Ship (Tingle's Rosy Rupeeland)
11294,Piratian
11295,Piratian Ship
11296,Places in A Link Between Worlds
11297,Places in A Link to the Past
11298,Places in Ancient Stone Tablets
11299,Places in Breath of the Wild
11300,Places in Freshly-Picked Tingle's Rosy Rupeeland
11301,Places in Link's Awakening
11302,Places in Majora's Mask
11303,Places in Ocarina of Time
11304,Places in Oracle of Ages
11305,Places in Oracle of Seasons
11306,Places in Phantom Hourglass
11307,Places in Skyward Sword
11308,Places in Spirit Tracks
11309,Places in The Adventure of Link
11310,Places in The Minish Cap
11311,Places in Tri Force Heroes
11312,Places in Twilight Princess
11313,Places in Zelda's Adventure
11314,Plain of Andor
11315,Plain of Hobel
11316,Plains of Ruin
11317,Plant
11318,Playable Secondary Characters
11319,Player's Choice
11320,Podoboo
11321,Podoboo Tower
11322,Poe Collector
11323,Portal Stone
11324,Community:Portal to Hyrule
11325,Possession Technique
11326,Potion of Power
11327,Power Generator
11328,Power to Repel Evil
11329,Powers Collide
11330,Prima Games
11331,Sidon
11332,Princess Zelda/Other Appearances
11333,Special Delivery to Mama
11334,Prison
11335,Professor Shikashi
11336,Puini
11337,Pull Lever
11338,Puzzle
11339,Pyramid (Disambiguation)
11340,Pyramid of Power
11341,Quadruplet Family
11342,Quaker Tree
11343,Zelda Wiki:Quality Standards
11344,Rutela
11345,Quest for the Potion of Power/Episode transcript
11346,Quest for the Potion of Power
11347,Quick Equip
11348,Quick Moblin
11349,Sand
11350,RPG
11351,Rabbit Beam
11352,Toppo
11353,Race (Mini-game)
11354,Community:Radio Hyrule
11355,Ralis
11356,Rare Ore Deposit
11357,Rat Hole
