,from,relationship,to
35858,6367,FIRST_APPEARANCE,7747
35859,6367,FIRST_APPEARANCE,7753
35860,6367,FIRST_APPEARANCE,19
35861,6367,POINT_OF_INTEREST,2660
35862,6367,INHABITANTS,8198
35863,6367,INHABITANTS,2888
35864,6369,FIRST_APPEARANCE,7694
35865,6369,FIRST_APPEARANCE,10
35866,6369,LOCATION,1895
35867,6369,WEAPON,4550
35868,6369,EFFECTIVE_WEAPON,7464
35869,6370,FIRST_APPEARANCE,7673
35870,6370,FIRST_APPEARANCE,5
35871,6370,APPEARANCES,7673
35872,6370,APPEARANCES,8636
35873,6370,APPEARANCES,7694
35874,6370,APPEARANCES,7720
35875,6370,APPEARANCES,7747
35876,6370,APPEARANCES,7753
35877,6370,APPEARANCES,7709
35878,6370,APPEARANCES,7712
35879,6370,APPEARANCES,7782
35880,6370,APPEARANCES,7760
35881,6370,APPEARANCES,7689
35882,6370,WEAPON,4550
35883,6370,EFFECTIVE_WEAPON,7464
35884,6370,SPOILS,6442
35885,6370,SPOILS,3519
35886,6370,SPOILS,4205
35887,6371,FIRST_APPEARANCE,7753
35888,6371,FIRST_APPEARANCE,19
35889,6371,FOUND,7376
35890,6371,USE,7373
35891,6372,FIRST_APPEARANCE,7753
35892,6372,FIRST_APPEARANCE,19
35893,6372,APPEARS_IN,7753
35894,6372,APPEARS_IN,7747
35895,6372,HOMELAND,7373
35896,6372,RACE,7378
35897,6373,FIRST_APPEARANCE,7727
35898,6373,FIRST_APPEARANCE,18
35899,6373,HOMELAND,7604
35900,6373,RACE,3745
35901,6373,AFFILIATION,3190
35902,6374,FIRST_APPEARANCE,7789
35903,6374,FIRST_APPEARANCE,21
35904,6374,HOMELAND,3345
35905,6374,HOMETOWN,5639
35906,6374,KINDRED,65
35907,6374,KINDRED,3997
35908,6374,KINDRED,8653
35909,6374,RACE,3729
35910,6375,FIRST_APPEARANCE,7701
35911,6375,FIRST_APPEARANCE,35
35912,6375,COUNTRY,3766
35913,6375,REGION,3555
35914,6376,FIRST_APPEARANCE,7689
35915,6376,FIRST_APPEARANCE,31
35916,6376,COUNTRY,3766
35917,6376,REGION,1936
35918,6377,FIRST_APPEARANCE,7689
35919,6377,FIRST_APPEARANCE,31
35920,6377,RACE,3745
35921,6377,AFFILIATION,6744
35922,6378,FIRST_APPEARANCE,3801
35923,6378,FIRST_APPEARANCE,32
35924,6378,APPEARANCES,3802
35925,6378,APPEARANCES,34
35926,6378,USE,5914
35927,6379,FIRST_APPEARANCE,7701
35928,6379,HOMELAND,3766
35929,6379,HOMETOWN,6380
35930,6379,RACE,6818
35931,6380,GAME,7701
35932,6380,GAME,35
35933,6380,MAIN_ITEM,7188
35934,6380,MAIN_ITEM,2543
35935,6380,ITEM_USED,6210
35936,6380,ITEM_USED,6440
35937,6380,ITEM_USED,5684
35938,6381,FIRST_APPEARANCE,7701
35939,6381,FIRST_APPEARANCE,35
35940,6381,HOMELAND,3766
35941,6381,HOMETOWN,2979
35942,6381,RACE,2951
35943,6382,FIRST_APPEARANCE,7798
35944,6382,APPEARANCES,7798
35945,6382,APPEARANCES,3801
35946,6382,APPEARANCES,3802
35947,6382,FOUND,77
35948,6382,USE,1632
35949,6382,USE,4946
35950,6382,USE,77
35951,6383,FIRST_APPEARANCE,7753
35952,6383,FIRST_APPEARANCE,19
35953,6383,USE,7547
35954,6384,FIRST_APPEARANCE,7701
35955,6384,FIRST_APPEARANCE,35
35956,6384,COUNTRY,3766
35957,6384,REGION,3333
35958,6384,INHABITANTS,4278
35959,6385,FIRST_APPEARANCE,7789
35960,6385,FIRST_APPEARANCE,21
35961,6385,HOMELAND,3345
35962,6385,HOMETOWN,2725
35963,6385,KINDRED,3305
35964,6385,RACE,4278
35965,6386,FIRST_APPEARANCE,7701
35966,6386,FIRST_APPEARANCE,35
35967,6386,COUNTRY,3766
35968,6386,REGION,3796
35969,6386,INHABITANTS,4278
35970,6387,FIRST_APPEARANCE,7701
35971,6387,FIRST_APPEARANCE,35
35972,6387,COUNTRY,3766
35973,6387,REGION,3796
35974,6387,INHABITANTS,4278
35975,6388,FIRST_APPEARANCE,7701
35976,6388,FIRST_APPEARANCE,35
35977,6388,FOUND,3646
35978,6388,FOUND,7497
35979,6388,FOUND,3770
35980,6388,FOUND,6903
35981,6388,FOUND,6908
35982,6388,FOUND,6910
35983,6388,USE,709
35984,6389,FIRST_APPEARANCE,7701
35985,6389,FIRST_APPEARANCE,35
35986,6389,FOUND,7833
35987,6389,USE,3693
35988,6390,FIRST_APPEARANCE,7701
35989,6390,FOUND,104
35990,6390,FOUND,3770
35991,6390,FOUND,7497
35992,6390,USE,7464
35993,6390,USE,5914
35994,6391,FIRST_APPEARANCE,7727
35995,6391,FIRST_APPEARANCE,18
35996,6391,COUNTRY,7604
35997,6391,REGION,1977
35998,6391,INHABITANTS,1964
35999,6391,INHABITANTS,1971
36000,6391,INHABITANTS,1979
36001,6391,INHABITANTS,3877
36002,6392,FIRST_APPEARANCE,7701
36003,6392,FIRST_APPEARANCE,35
36004,6392,FOUND,3646
36005,6392,FOUND,3770
36006,6392,FOUND,2956
36007,6392,FOUND,7497
36008,6392,FOUND,8534
36009,6392,USE,7464
36010,6392,USE,380
36011,6392,USE,5618
36012,6392,USE,5914
36013,6393,GAME,7782
36014,6393,GAME,23
36015,6393,LOCATION,6420
36016,6394,FIRST_APPEARANCE,3801
36017,6394,FIRST_APPEARANCE,32
36018,6394,FOUND,2131
36019,6394,USE,5914
36020,6394,USE,5649
36021,6394,USE,6509
36022,6395,APPEARS_IN,7776
36023,6395,APPEARS_IN,27
36024,6395,HOMELAND,5425
36025,6396,FIRST_APPEARANCE,7736
36026,6396,FIRST_APPEARANCE,16
36027,6396,COUNTRY,3766
36028,6396,REGION,4053
36029,6396,POINT_OF_INTEREST,7400
36030,6396,INHABITANTS,477
36031,6396,INHABITANTS,6946
36032,6397,FIRST_APPEARANCE,7673
36033,6397,FIRST_APPEARANCE,5
36034,6397,APPEARS_IN,7812
36035,6397,LEADER,4197
36036,6397,MEMBERS,4173
36037,6397,MEMBERS,1844
36038,6397,MEMBERS,4182
36039,6397,MEMBERS,4200
36040,6397,MEMBERS,4198
36041,6397,MEMBERS,4199
36042,6397,MEMBERS,5961
36043,6397,MEMBERS,5974
36044,6397,MEMBERS,7621
36045,6397,MEMBERS,7617
36046,6397,MEMBERS,8626
36047,6397,MEMBERS,6231
36048,6397,MEMBERS,5970
36049,6397,MEMBERS,7615
36050,6397,MEMBERS,7989
36051,6397,MEMBERS,1843
36052,6397,ALLIES,4550
36053,6397,ALLIES,6818
36054,6397,ALLIES,4192
36055,6397,ALLIES,169
36056,6397,ALLIES,4226
36057,6397,ALLIES,3812
36058,6397,ALLIES,4648
36059,6397,ALLIES,1914
36060,6397,ALLIES,4195
36061,6397,ALLIES,5968
36062,6397,ALLIES,3305
36063,6397,ALLIES,1689
36064,6397,ALLIES,6745
36065,6397,ALLIES,5068
36066,6397,ALLIES,6219
36067,6397,ALLIES,4194
36068,6397,ALLIES,6051
36069,6397,ALLIES,5958
36070,6397,ALLIES,1851
36071,6397,ALLIES,4952
36072,6397,ALLIES,4509
36073,6397,ALLIES,6746
36074,6397,ALLIES,4549
36075,6397,ALLIES,4690
36076,6397,ALLIES,6534
36077,6397,ALLIES,6533
36078,6397,ALLIES,6742
36079,6397,ALLIES,3742
36080,6397,ALLIES,1554
36081,6397,ALLIES,3305
36082,6397,ALLIES,6822
36083,6397,ALLIES,3875
36084,6397,ALLIES,4181
36085,6397,ALLIES,5960
36086,6397,ALLIES,6247
36087,6397,ALLIES,560
36088,6397,ALLIES,6010
36089,6397,ALLIES,6312
36090,6397,ENEMIES,2898
36091,6397,ENEMIES,2883
36092,6397,ENEMIES,8611
36093,6397,ENEMIES,6760
36094,6397,ENEMIES,80
36095,6397,ENEMIES,3790
36096,6397,ENEMIES,1558
36097,6397,ENEMIES,4845
36098,6397,ENEMIES,8247
36099,6397,ENEMIES,8575
36100,6398,FIRST_APPEARANCE,7673
36101,6398,FIRST_APPEARANCE,5
36102,6398,APPEARS_IN,7812
36103,6398,LEADER,4197
36104,6398,MEMBERS,4173
36105,6398,MEMBERS,1844
36106,6398,MEMBERS,4182
36107,6398,MEMBERS,4200
36108,6398,MEMBERS,4198
36109,6398,MEMBERS,4199
36110,6398,MEMBERS,5961
36111,6398,MEMBERS,5974
36112,6398,MEMBERS,7621
36113,6398,MEMBERS,7617
36114,6398,MEMBERS,8626
36115,6398,MEMBERS,6231
36116,6398,MEMBERS,5970
36117,6398,MEMBERS,7615
36118,6398,MEMBERS,7989
36119,6398,MEMBERS,1843
36120,6398,ALLIES,4550
36121,6398,ALLIES,6818
36122,6398,ALLIES,4192
36123,6398,ALLIES,169
36124,6398,ALLIES,4226
36125,6398,ALLIES,3812
36126,6398,ALLIES,4648
36127,6398,ALLIES,1914
36128,6398,ALLIES,4195
36129,6398,ALLIES,5968
36130,6398,ALLIES,3305
36131,6398,ALLIES,1689
36132,6398,ALLIES,6745
36133,6398,ALLIES,5068
36134,6398,ALLIES,6219
36135,6398,ALLIES,4194
36136,6398,ALLIES,6051
36137,6398,ALLIES,5958
36138,6398,ALLIES,1851
36139,6398,ALLIES,4952
36140,6398,ALLIES,4509
36141,6398,ALLIES,6746
36142,6398,ALLIES,4549
36143,6398,ALLIES,4690
36144,6398,ALLIES,6534
36145,6398,ALLIES,6533
36146,6398,ALLIES,6742
36147,6398,ALLIES,3742
36148,6398,ALLIES,1554
36149,6398,ALLIES,3305
36150,6398,ALLIES,6822
36151,6398,ALLIES,3875
36152,6398,ALLIES,4181
36153,6398,ALLIES,5960
36154,6398,ALLIES,6247
36155,6398,ALLIES,560
36156,6398,ALLIES,6010
36157,6398,ALLIES,6312
36158,6398,ENEMIES,2898
36159,6398,ENEMIES,2883
36160,6398,ENEMIES,8611
36161,6398,ENEMIES,6760
36162,6398,ENEMIES,80
36163,6398,ENEMIES,3790
36164,6398,ENEMIES,1558
36165,6398,ENEMIES,4845
36166,6398,ENEMIES,8247
36167,6398,ENEMIES,8575
36168,6399,FIRST_APPEARANCE,7795
36169,6399,FIRST_APPEARANCE,33
36170,6399,FOUNDED_IN,3814
36171,6399,LEADER,4189
36172,6399,LEADER,5969
36173,6399,MEMBERS,6928
36174,6399,ALLIES,4550
36175,6399,ALLIES,4752
36176,6399,ENEMIES,7666
36177,6400,FIRST_APPEARANCE,7689
36178,6400,FOUNDED_IN,4671
36179,6400,LEADER,5964
36180,6400,MEMBERS,4675
36181,6400,MEMBERS,4673
36182,6400,ALLIES,4550
36183,6400,ALLIES,5974
36184,6400,ALLIES,6133
36185,6400,ALLIES,8596
36186,6400,ENEMIES,7821
36187,6400,ENEMIES,4550
36188,6400,ENEMIES,5974
36189,6400,ENEMIES,8595
36190,6401,FIRST_APPEARANCE,7701
36191,6401,FIRST_APPEARANCE,35
36192,6401,FOUND,3770
36193,6401,USE,709
36194,6402,FIRST_APPEARANCE,7701
36195,6402,FOUND,4635
36196,6402,USE,7464
36197,6402,USE,5691
36198,6402,USE,2937
36199,6402,USE,380
36200,6402,USE,5618
36201,6402,USE,5914
36202,6403,FIRST_APPEARANCE,7701
36203,6403,FIRST_APPEARANCE,35
36204,6403,FOUND,3770
36205,6403,USE,6842
36206,6404,FIRST_APPEARANCE,7701
36207,6404,FIRST_APPEARANCE,35
36208,6404,FOUND,3770
36209,6404,USE,7140
36210,6405,FIRST_APPEARANCE,7701
36211,6405,FIRST_APPEARANCE,35
36212,6405,FOUND,3770
36213,6405,USE,7464
36214,6405,USE,380
36215,6405,USE,5914
36216,6405,USE,5691
36217,6405,USE,2937
36218,6406,FIRST_APPEARANCE,7701
36219,6406,FIRST_APPEARANCE,35
36220,6406,USE,242
36221,6407,FIRST_APPEARANCE,7701
36222,6407,FIRST_APPEARANCE,35
36223,6407,USE,242
36224,6408,FIRST_APPEARANCE,7701
36225,6408,FIRST_APPEARANCE,35
36226,6408,USE,242
36227,6409,FIRST_APPEARANCE,7701
36228,6409,FOUND,2962
36229,6409,FOUND,7497
36230,6410,FIRST_APPEARANCE,3802
36231,6410,FOUND,75
36232,6410,USE,1686
36233,6411,FIRST_APPEARANCE,7782
36234,6411,FIRST_APPEARANCE,23
36235,6411,COUNTRY,3766
36236,6411,REGION,3797
36237,6411,INHABITANTS,4211
36238,6411,INHABITANTS,4490
36239,6411,INHABITANTS,4763
36240,6411,INHABITANTS,5658
36241,6411,INHABITANTS,7366
36242,6412,FIRST_APPEARANCE,7712
36243,6412,FIRST_APPEARANCE,22
36244,6412,FOUND,7642
36245,6412,FOUND,4055
36246,6412,FOUND,2042
36247,6412,FOUND,2820
36248,6412,USE,5666
36249,6413,FIRST_APPEARANCE,7712
36250,6413,FIRST_APPEARANCE,22
36251,6413,FOUND,7642
36252,6413,FOUND,4055
36253,6413,FOUND,2042
36254,6413,FOUND,2820
36255,6413,USE,5666
36256,6414,FIRST_APPEARANCE,7795
36257,6414,FIRST_APPEARANCE,33
36258,6414,FOUND,2753
36259,6415,FIRST_APPEARANCE,7701
36260,6415,FIRST_APPEARANCE,35
36261,6415,FOUND,7833
36262,6415,USE,3693
36263,6416,FIRST_APPEARANCE,7701
36264,6416,FIRST_APPEARANCE,35
36265,6416,FOUND,3555
36266,6416,FOUND,3770
36267,6416,FOUND,3787
36268,6416,FOUND,5095
36269,6416,FOUND,6721
36270,6416,USE,4226
36271,6416,USE,6842
36272,6417,FIRST_APPEARANCE,3802
36273,6417,FOUND,75
36274,6417,USE,1686
36275,6418,FIRST_APPEARANCE,7809
36276,6418,COUNTRY,3766
36277,6418,PURPOSE,3766
36278,6418,CHARACTERISTICS,2883
36279,6418,CHARACTERISTICS,5481
36280,6419,FIRST_APPEARANCE,3802
36281,6419,FOUND,75
36282,6419,USE,1686
36283,6420,FIRST_APPEARANCE,7782
36284,6420,FIRST_APPEARANCE,23
36285,6420,COUNTRY,3766
36286,6420,POINT_OF_INTEREST,6393
36287,6420,INHABITANTS,3045
36288,6420,INHABITANTS,3306
36289,6420,INHABITANTS,4182
36290,6421,FIRST_APPEARANCE,7701
36291,6421,FIRST_APPEARANCE,35
36292,6421,HOMELAND,3766
36293,6421,HOMETOWN,4712
36294,6421,KINDRED,6097
36295,6421,KINDRED,6232
36296,6421,RACE,3745
36297,6423,FIRST_APPEARANCE,7701
36298,6423,FIRST_APPEARANCE,35
36299,6423,FOUND,7974
36300,6423,FOUND,6117
36301,6423,USE,242
36302,6424,FIRST_APPEARANCE,7701
36303,6424,FIRST_APPEARANCE,35
36304,6424,FOUND,4358
36305,6424,FOUND,7891
36306,6424,USE,242
36307,6425,FIRST_APPEARANCE,7701
36308,6425,FIRST_APPEARANCE,35
36309,6425,FOUND,6073
36310,6425,FOUND,6117
36311,6425,USE,242
36312,6426,FIRST_APPEARANCE,7701
36313,6426,FIRST_APPEARANCE,35
36314,6426,FOUND,5618
36315,6426,FOUND,8574
36316,6426,FOUND,610
36317,6426,FOUND,5171
36318,6426,FOUND,4619
36319,6426,FOUND,4716
36320,6426,FOUND,7529
36321,6426,USE,242
36322,6426,USE,6442
36323,6427,FIRST_APPEARANCE,7701
36324,6427,FIRST_APPEARANCE,35
36325,6427,FOUND,7286
36326,6427,FOUND,7985
36327,6427,USE,242
36328,6428,FIRST_APPEARANCE,7701
36329,6428,HOMELAND,3766
36330,6428,HOMETOWN,6429
36331,6428,RACE,6818
36332,6429,GAME,7701
36333,6429,GAME,35
36334,6429,LOCATION,6564
36335,6429,MAIN_ITEM,7188
36336,6430,FIRST_APPEARANCE,7701
36337,6430,FIRST_APPEARANCE,35
36338,6430,FOUND,2230
36339,6431,FIRST_APPEARANCE,7701
36340,6431,FIRST_APPEARANCE,35
36341,6431,HOMELAND,3766
36342,6431,HOMETOWN,2264
36343,6431,RACE,3745
36344,6432,FIRST_APPEARANCE,7776
36345,6432,FIRST_APPEARANCE,27
36346,6432,APPEARANCES,7776
36347,6432,APPEARANCES,3802
36348,6432,LOCATION,5836
36349,6432,LOCATION,7518
36350,6432,LOCATION,2748
36351,6432,LOCATION,2956
36352,6432,WEAPON,467
36353,6432,EFFECTIVE_WEAPON,7464
36354,6432,EFFECTIVE_WEAPON,3464
36355,6432,EFFECTIVE_WEAPON,2696
36356,6432,SPOILS,468
36357,6432,SPOILS,467
36358,6433,FIRST_APPEARANCE,7701
36359,6433,FIRST_APPEARANCE,35
36360,6433,FOUND,2510
36361,6433,FOUND,3787
36362,6433,USE,434
36363,6433,USE,2351
36364,6436,FIRST_APPEARANCE,7701
36365,6436,FIRST_APPEARANCE,35
36366,6436,HOMELAND,3766
36367,6436,HOMETOWN,3507
36368,6436,RACE,3745
36369,6437,FIRST_APPEARANCE,7689
36370,6437,FIRST_APPEARANCE,31
36371,6438,FIRST_APPEARANCE,7701
36372,6438,FIRST_APPEARANCE,35
36373,6438,FOUND,2368
36374,6438,FOUND,6273
36375,6438,FOUND,5641
36376,6438,FOUND,2264
36377,6438,FOUND,8424
36378,6438,FOUND,4358
36379,6438,FOUND,4078
36380,6439,FIRST_APPEARANCE,7689
36381,6439,FIRST_APPEARANCE,31
36382,6439,HOMELAND,3766
36383,6439,HOMETOWN,4055
36384,6439,KINDRED,3938
36385,6439,RACE,3745
36386,6441,FIRST_APPEARANCE,7736
36387,6441,FIRST_APPEARANCE,16
36388,6441,HOMELAND,3766
36389,6441,HOMETOWN,3787
36390,6441,RACE,3745
36391,6442,FIRST_APPEARANCE,7673
36392,6442,FIRST_APPEARANCE,5
36393,6442,APPEARANCES,7673
36394,6442,APPEARANCES,7694
36395,6442,APPEARANCES,7720
36396,6442,APPEARANCES,7736
36397,6442,APPEARANCES,7727
36398,6442,APPEARANCES,7747
36399,6442,APPEARANCES,7753
36400,6442,APPEARANCES,7709
36401,6442,APPEARANCES,7789
36402,6442,APPEARANCES,7782
36403,6442,APPEARANCES,7798
36404,6442,APPEARANCES,7760
36405,6442,APPEARANCES,7776
36406,6442,APPEARANCES,7767
36407,6442,APPEARANCES,7689
36408,6442,APPEARANCES,7795
36409,6442,APPEARANCES,7701
36410,6442,APPEARANCES,4541
36411,6442,APPEARANCES,3801
36412,6442,APPEARANCES,3802
36413,6443,FIRST_APPEARANCE,3801
36414,6443,FIRST_APPEARANCE,32
36415,6443,APPEARANCES,3802
36416,6443,APPEARANCES,34
36417,6443,FOUND,6442
36418,6444,FIRST_APPEARANCE,2786
36419,6444,FIRST_APPEARANCE,24
36420,6444,USE,5819
36421,6445,FIRST_APPEARANCE,7709
36422,6445,FIRST_APPEARANCE,20
36423,6445,APPEARANCES,7709
36424,6445,APPEARANCES,7712
36425,6445,APPEARANCES,7782
36426,6445,APPEARANCES,7760
36427,6445,APPEARANCES,7689
36428,6445,EFFECTIVE_WEAPON,271
36429,6445,EFFECTIVE_WEAPON,626
36430,6445,EFFECTIVE_WEAPON,7464
36431,6445,SPOILS,6442
36432,6446,FIRST_APPEARANCE,7767
36433,6446,FIRST_APPEARANCE,29
36434,6446,USE,6442
36435,6447,FIRST_APPEARANCE,7767
36436,6447,FIRST_APPEARANCE,29
36437,6447,FOUND,7885
36438,6447,FOUND,2332
36439,6447,USE,6442
36440,6447,USE,6459
36441,6448,FIRST_APPEARANCE,2786
36442,6448,FIRST_APPEARANCE,24
36443,6448,FOUND,3673
36444,6449,FIRST_APPEARANCE,7795
36445,6449,FIRST_APPEARANCE,33
36446,6449,USE,6442
36447,6450,FIRST_APPEARANCE,7747
36448,6450,FIRST_APPEARANCE,7753
36449,6450,FIRST_APPEARANCE,19
36450,6450,FOUND,8271
36451,6451,FIRST_APPEARANCE,7689
36452,6451,FIRST_APPEARANCE,31
36453,6451,OBJECTIVE,6442
36454,6451,PRIZE,6442
36455,6451,PRIZE,5801
36456,6452,FIRST_APPEARANCE,2786
36457,6452,FIRST_APPEARANCE,24
36458,6452,COUNTRY,7873
36459,6452,REGION,295
36460,6452,INHABITANTS,5819
36461,6453,FIRST_APPEARANCE,3801
36462,6453,FIRST_APPEARANCE,32
36463,6453,APPEARANCES,3801
36464,6453,APPEARANCES,3802
36465,6453,LOCATION,75
36466,6453,ATTACK_METHOD,6442
36467,6454,FIRST_APPEARANCE,2786
36468,6454,FIRST_APPEARANCE,24
36469,6454,FOUND,1991
36470,6455,FIRST_APPEARANCE,7709
36471,6455,FIRST_APPEARANCE,20
36472,6455,APPEARANCES,7709
36473,6455,APPEARANCES,7782
36474,6455,EFFECTIVE_WEAPON,3447
36475,6456,FIRST_APPEARANCE,2786
36476,6456,FIRST_APPEARANCE,24
36477,6456,LANGUAGE,3753
36478,6456,CURRENCY,6442
36479,6457,FIRST_APPEARANCE,7673
36480,6457,FIRST_APPEARANCE,5
36481,6457,APPEARANCES,7673
36482,6457,APPEARANCES,7694
36483,6457,APPEARANCES,7720
36484,6457,APPEARANCES,7736
36485,6457,APPEARANCES,7727
36486,6457,APPEARANCES,7747
36487,6457,APPEARANCES,7753
36488,6457,APPEARANCES,7709
36489,6457,APPEARANCES,7789
36490,6457,APPEARANCES,7782
36491,6457,APPEARANCES,7798
36492,6457,APPEARANCES,7760
36493,6457,APPEARANCES,7776
36494,6457,APPEARANCES,7767
36495,6457,APPEARANCES,7689
36496,6457,APPEARANCES,7795
36497,6457,APPEARANCES,7701
36498,6457,APPEARANCES,4541
36499,6457,APPEARANCES,3801
36500,6457,APPEARANCES,3802
36501,6458,FIRST_APPEARANCE,7767
36502,6458,FIRST_APPEARANCE,29
36503,6458,HOMELAND,7845
36504,6458,HOMETOWN,6984
36505,6458,KINDRED,3253
36506,6458,RACE,3745
36507,6459,FIRST_APPEARANCE,7709
36508,6459,FIRST_APPEARANCE,20
36509,6459,APPEARANCES,7709
36510,6459,APPEARANCES,7760
36511,6459,APPEARANCES,7767
36512,6459,USE,6442
36513,6460,FIRST_APPEARANCE,7809
36514,6460,HOMELAND,3766
36515,6460,HOMETOWN,8380
36516,6460,KINDRED,893
36517,6460,KINDRED,6278
36518,6460,RACE,3745
36519,6461,FIRST_APPEARANCE,7701
36520,6461,FIRST_APPEARANCE,35
36521,6461,FOUND,2962
36522,6461,FOUND,3796
36523,6461,FOUND,7214
36524,6461,USE,3520
36525,6463,FIRST_APPEARANCE,7798
36526,6463,FIRST_APPEARANCE,24
36527,6463,HOMELAND,3766
36528,6463,HOMETOWN,5609
36529,6463,KINDRED,1671
36530,6463,KINDRED,6464
36531,6463,KINDRED,8209
36532,6463,RACE,3728
36533,6464,FIRST_APPEARANCE,7798
36534,6464,FIRST_APPEARANCE,24
36535,6464,HOMELAND,3766
36536,6464,HOMETOWN,5609
36537,6464,KINDRED,8209
36538,6464,KINDRED,1671
36539,6464,KINDRED,6463
36540,6464,KINDRED,4550
36541,6464,RACE,3729
36542,6464,AFFILIATION,6219
36543,6464,AFFILIATION,3132
36544,6465,FIRST_APPEARANCE,7701
36545,6465,FIRST_APPEARANCE,35
36546,6465,HOMELAND,3766
36547,6465,KINDRED,2574
36548,6465,RACE,3745
36549,6466,FIRST_APPEARANCE,7776
36550,6466,FIRST_APPEARANCE,27
36551,6466,HOMELAND,5425
36552,6466,HOMETOWN,3769
36553,6466,RACE,3745
36554,6466,AFFILIATION,3812
36555,6467,FIRST_APPEARANCE,7767
36556,6467,FIRST_APPEARANCE,29
36557,6467,HOMELAND,7845
36558,6467,HOMETOWN,6984
36559,6467,KINDRED,3586
36560,6467,RACE,3745
36561,6469,FIRST_APPEARANCE,7753
36562,6469,FIRST_APPEARANCE,19
36563,6469,FOUND,6563
36564,6469,USE,5829
36565,6470,FIRST_APPEARANCE,7701
36566,6470,FOUND,2323
36567,6470,FOUND,3333
36568,6470,FOUND,3787
36569,6470,USE,7464
36570,6470,USE,6329
36571,6470,USE,380
36572,6470,USE,5914
36573,6471,FIRST_APPEARANCE,7701
36574,6471,FIRST_APPEARANCE,35
36575,6471,FOUND,2323
36576,6471,FOUND,2979
36577,6471,FOUND,3787
36578,6471,USE,7464
36579,6471,USE,6329
36580,6471,USE,380
36581,6471,USE,5914
36582,6472,FIRST_APPEARANCE,7701
36583,6472,FIRST_APPEARANCE,35
36584,6472,FOUND,2323
36585,6472,FOUND,3333
36586,6472,FOUND,3507
36587,6472,FOUND,3787
36588,6472,USE,7140
36589,6472,USE,5914
36590,6472,USE,6329
36591,6473,FIRST_APPEARANCE,7701
36592,6473,FOUND,3787
36593,6473,FOUND,8414
36594,6473,FOUND,5637
36595,6473,FOUND,4280
36596,6473,FOUND,7368
36597,6473,FOUND,899
36598,6473,USE,6842
36599,6473,USE,6329
36600,6474,FIRST_APPEARANCE,7760
36601,6474,FIRST_APPEARANCE,25
36602,6474,FOUND,8541
36603,6475,FIRST_APPEARANCE,7701
36604,6475,FIRST_APPEARANCE,35
36605,6475,FOUND,2231
36606,6476,FIRST_APPEARANCE,7701
36607,6476,FIRST_APPEARANCE,35
36608,6476,COUNTRY,3766
36609,6476,REGION,4368
36610,6477,FIRST_APPEARANCE,7701
36611,6477,FIRST_APPEARANCE,35
36612,6477,COUNTRY,3766
36613,6477,REGION,4368
36614,6477,INHABITANTS,8670
36615,6478,FIRST_APPEARANCE,7701
36616,6478,FIRST_APPEARANCE,35
36617,6478,COUNTRY,3766
36618,6478,REGION,3796
36619,6478,INHABITANTS,4278
36620,6479,FIRST_APPEARANCE,7701
36621,6479,FIRST_APPEARANCE,35
36622,6479,COUNTRY,3766
36623,6479,REGION,2962
36624,6480,SERIES,3804
36625,6480,DEBUT,3801
36626,6480,DEBUT,32
36627,6480,APPEARS_IN,3802
36628,6480,WEAPON,8689
36629,6481,FIRST_APPEARANCE,7736
36630,6481,FIRST_APPEARANCE,16
36631,6481,APPEARANCES,7736
36632,6481,APPEARANCES,3801
36633,6481,APPEARANCES,3802
36634,6481,FOUND,5967
36635,6481,FOUND,5967
36636,6481,FOUND,5009
36637,6481,USE,4946
36638,6481,USE,5968
36639,6482,FIRST_APPEARANCE,3801
36640,6482,FIRST_APPEARANCE,32
36641,6482,APPEARANCES,3802
36642,6482,APPEARANCES,34
36643,6482,FOUND,5967
36644,6482,FOUND,5967
36645,6482,FOUND,5009
36646,6482,USE,4946
36647,6482,USE,8688
36648,6482,USE,5968
36649,6484,FIRST_APPEARANCE,7760
36650,6484,FIRST_APPEARANCE,25
36651,6484,APPEARANCES,7760
36652,6484,APPEARANCES,7776
36653,6484,USE,6442
36654,6484,USE,8055
36655,6485,FIRST_APPEARANCE,7701
36656,6485,FIRST_APPEARANCE,35
36657,6485,COUNTRY,3766
36658,6485,REGION,4368
36659,6485,INHABITANTS,8670
36660,6486,FIRST_APPEARANCE,7701
36661,6486,FIRST_APPEARANCE,35
36662,6486,COUNTRY,3766
36663,6486,REGION,4368
36664,6486,INHABITANTS,4368
36665,6487,FIRST_APPEARANCE,7701
36666,6487,FIRST_APPEARANCE,35
36667,6487,COUNTRY,3766
36668,6487,REGION,4368
36669,6487,INHABITANTS,8670
36670,6488,FIRST_APPEARANCE,8636
36671,6488,FIRST_APPEARANCE,6
36672,6488,COUNTRY,3766
36673,6488,REGION,8422
36674,6488,INHABITANTS,2413
36675,6488,INHABITANTS,8493
36676,6490,FIRST_APPEARANCE,7701
36677,6490,HOMELAND,3766
36678,6490,HOMETOWN,6491
36679,6490,RACE,6818
36680,6491,GAME,7701
36681,6491,GAME,35
36682,6491,LOCATION,3342
36683,6491,MAIN_ITEM,7188
36684,6492,FIRST_APPEARANCE,7760
36685,6492,FIRST_APPEARANCE,25
36686,6492,COUNTRY,8541
36687,6492,INHABITANTS,5565
36688,6493,FIRST_APPEARANCE,7760
36689,6493,FIRST_APPEARANCE,25
36690,6493,COUNTRY,8541
36691,6493,INHABITANTS,4529
36692,6493,INHABITANTS,4550
36693,6493,INHABITANTS,1619
