,source,source_str,relation,name,dst_str,dst
7858,7130,Southern_Swamp.html,obtain_in,the Southern Swamp,,
7859,7131,Southern_Tal_Tal_Peak.html,locat_from,The Legend of Zelda:,,
7860,7131,Southern_Tal_Tal_Peak.html,locat_in,region,,
7861,7131,Southern_Tal_Tal_Peak.html,region_of,Hyrule,Hyrule.html,3766.0
7862,7132,Southern_Triangle_Island.html,locat_from,The Legend of Zelda,,
7863,7132,Southern_Triangle_Island.html,island_of,the Triangle Islands,,
7864,7133,Space-time_Gate.html,object_from,The Legend of Zelda,,
7865,7133,Space-time_Gate.html,locat_throughout,New Hyrule,New_Hyrule.html,5425.0
7866,7133,Space-time_Gate.html,locat_Like,Ballad of Gales,Ballad_of_Gales.html,343.0
7867,7134,Space-time_Gates.html,object_from,The Legend of Zelda,,
7868,7134,Space-time_Gates.html,locat_throughout,New Hyrule,New_Hyrule.html,5425.0
7869,7134,Space-time_Gates.html,locat_Like,Ballad of Gales,Ballad_of_Gales.html,343.0
7870,7136,Spark.html,enemi_in,Legend,,
7871,7136,Spark.html,defeat_in,games,,
7872,7137,Sparring_Hall.html,locat_from,The Legend of Zelda,,
7873,7138,Sparrot.html,charact_from,The Legend of Zelda,,
7874,7138,Sparrot.html,locat_in,the Bazaar,,
7875,7139,Sparrow.html,race_of,animals,,
7876,7141,Spear_(Hyrule_Warriors).html,item_as,Slingshot,,
7877,7142,Spectacle_Island.html,locat_from,The Legend of Zelda,,
7878,7142,Spectacle_Island.html,island_on,the Great Sea,,
7879,7142,Spectacle_Island.html,locat_in,B3,,
7880,7142,Spectacle_Island.html,item_as,Piece,,
7881,7142,Spectacle_Island.html,locat_of,Rupees,Rupee.html,6442.0
7882,7143,Spectacle_Rock.html,locat_in,the Legend of Zelda,,
7883,7146,Spender_Emblem.html,item_from,Rosy Rupeeland,,
7884,7147,Spera.html,charact_in,The Legend of Zelda:,,
7885,7148,Spiced_Meat_Skewer.html,item_from,The Legend of Zelda:,,
7886,7149,Spicy_Elixir.html,item_in,The Legend of Zelda:,,
7887,7149,Spicy_Elixir.html,item_with,effect,,
7888,7150,Spicy_Fruit_&_Mushroom_Mix.html,item_in,The Legend of Zelda:,,
7889,7151,Spicy_Fruit_and_Mushroom_Mix.html,item_in,The Legend of Zelda:,,
7890,7154,Spicy_SautÇed_Peppers.html,item_from,The Legend of Zelda:,,
7891,7155,Spicy_Simmered_Fruit.html,item_in,The Legend of Zelda:,,
7892,7158,Spike.html,enemi_from,The Legend of Zelda,,
7893,7159,Spiked_Beetle.html,enemi_in,the Legend of Zelda,,
7894,7160,Spiked_Boko_Bat.html,item_in,The Legend of Zelda:,,
7895,7161,Spiked_Boko_Bow.html,item_in,The Legend of Zelda:,,
7896,7162,Spiked_Boko_Club.html,item_in,The Legend of Zelda:,,
7897,7163,Spiked_Boko_Shield.html,item_in,The Legend of Zelda:,,
7898,7165,Spiked_Moblin_Club.html,item_in,The Legend of Zelda:,,
7899,7168,Spin_Attack_Attire.html,item_from,The Legend of Zelda:,,
7900,7169,Spin_Ring.html,obtain_in,Oracle of Ages,,
7901,7169,Spin_Ring.html,obtain_from,Oracle of Seasons,,
7902,7169,Spin_Ring.html,obtain_from,Subrosian,,
7903,7170,Spinch.html,charact_from,The Legend of Zelda:,,
7904,7170,Spinch.html,live_in,the Taobab Grassland,,
7905,7171,Spinner.html,item_from,The Legend of Zelda:,,
7906,7171,Spinner.html,locat_on,wall,,
7907,7174,Spinut.html,enemi_from,The Legend of Zelda,,
7908,7174,Spinut.html,defeat_with,sword,Sword.html,7464.0
7909,7174,Spinut.html,defeat_for,time,,
7910,7175,Spiny_Beetle.html,enemi_in,the Legend of Zelda,,
7911,7175,Spiny_Beetle.html,item_like,rocks,,
7912,7176,Spiny_ChuChu.html,enemi_from,The Legend of Zelda,,
7913,7176,Spiny_ChuChu.html,boss_in,blobs,,
7914,7178,Spirit's_Grave.html,locat_within,mausoleum,,
7915,7178,Spirit's_Grave.html,locat_in,Past,,
7916,7179,Spirit's_Spring.html,locat_from,The Legend of Zelda:,,
7917,7180,Spirit's_Tome.html,weapon_from,Hyrule Warriors & Hyrule Warriors Legends,,
7918,7183,Spirit_Flute.html,item_from,The Legend of Zelda,,
7919,7183,Spirit_Flute.html,given_to,one,,
7920,7184,Spirit_Fragments.html,defeat_by,incarnation,,
7921,7186,Spirit_House.html,locat_from,The Legend of Zelda,,
7922,7186,Spirit_House.html,inhabit_by,Hunter,,
7923,7188,Spirit_Orb.html,item_from,The Legend of Zelda,,
7924,7188,Spirit_Orb.html,given_to,Link,Link.html,4550.0
7925,7189,Spirit_Pipes.html,item_from,The Legend of Zelda,,
7926,7189,Spirit_Pipes.html,given_to,one,,
7927,7190,Spirit_Temple.html,dungeon_in,The Legend of Zelda,,
7928,7191,Spirit_Tracks.html,object_from,The Legend of Zelda,,
7929,7193,Spirit_Vessel.html,item_from,The Legend of Zelda,,
7930,7193,Spirit_Vessel.html,item_from,the Golden Goddesses,,
7931,7195,Spirit_of_Courage.html,charact_from,The Legend of Zelda,,
7932,7196,Spirit_of_Healing.html,charact_from,The Legend of Zelda,,
7933,7200,Spirit_of_the_Caves.html,live_in,the Eldin Caves,,
7934,7202,Spirit_of_the_Mansion.html,charact_from,The Legend of Zelda,,
7935,7203,Spirits_of_Good.html,charact_from,The Legend of Zelda,,
7936,7204,Spiritual_Stone_of_Fire.html,item_from,The Legend of Zelda,,
7937,7205,Spiritual_Stones.html,item_from,The Legend of Zelda,,
7938,7206,Split_Timeline.html,defeat_of,Ganondorf,Ganondorf.html,2898.0
7939,7207,Splitblade.html,charact_from,The Legend of Zelda,,
7940,7207,Splitblade.html,locat_behind,waterfall,,
7941,7208,Spoils_Bag.html,item_from,The Legend of Zelda,,
7942,7208,Spoils_Bag.html,obtain_in,The Wind Waker,,
7943,7208,Spoils_Bag.html,obtain_from,enemies,,
7944,7209,Spookter_&_Spekter.html,charact_from,The Legend of Zelda,,
7945,7210,Spooky_Mask.html,mask_from,The Legend of Zelda,,
7946,7211,Spool_Bight.html,locat_in,The Legend of Zelda:,,
7947,7211,Spool_Bight.html,locat_in,region,,
7948,7211,Spool_Bight.html,region_of,Lanayru,Lanayru_(Breath_of_the_Wild).html,4368.0
7949,7212,Spool_Swamp.html,region_of,Holodrum,Holodrum.html,3669.0
7950,7212,Spool_Swamp.html,enemi_as,Tektites,Tektite.html,7569.0
7951,7213,Spoone.html,charact_from,The Legend of Zelda:,,
7952,7214,Spore_Store.html,shop_from,The Legend of Zelda:,,
7953,7214,Spore_Store.html,locat_at,Korok Forest,Korok_Forest.html,4280.0
7954,7217,Spring_Banana.html,obtain_in,order,,
7955,7218,Spring_Water.html,item_in,the Legend of Zelda,,
7956,7219,Spring_Water_Cave.html,locat_from,The Legend of Zelda,,
7957,7220,Spring_of_Courage.html,locat_from,The Legend of Zelda:,,
7958,7220,Spring_of_Courage.html,locat_in,part,,
7959,7221,Spring_of_Power.html,locat_from,The Legend of Zelda:,,
7960,7221,Spring_of_Power.html,locat_in,region,,
7961,7221,Spring_of_Power.html,region_of,Hyrule,Hyrule.html,3766.0
7962,7222,Spring_of_Wisdom.html,locat_from,The Legend of Zelda:,,
7963,7222,Spring_of_Wisdom.html,locat_in,region,,
7964,7222,Spring_of_Wisdom.html,region_of,Hyrule,Hyrule.html,3766.0
7965,7224,Spryte.html,charact_from,the Legend of Zelda,,
7966,7227,Squabble_River.html,locat_in,The Legend of Zelda:,,
7967,7227,Squabble_River.html,locat_in,part,,
7968,7229,Squid_Carving.html,item_from,The Legend of Zelda,,
7969,7230,Squiddy.html,enemi_in,Legend,,
7970,7232,Stable.html,locat_in,The Legend of Zelda:,,
7971,7232,Stable.html,obtain_for,it,,
7972,7232,Stable.html,obtain_except,Epona,Epona.html,2403.0
7973,7233,Stable_Bridle.html,item_from,The Legend of Zelda:,,
7974,7236,Stagnox.html,boss_of,the Forest Temple,,
7975,7236,Stagnox.html,dungeon_in,The Legend of Zelda,,
7976,7237,Stairy_Plateau.html,locat_in,The Legend of Zelda:,,
7977,7237,Stairy_Plateau.html,locat_in,region,,
7978,7237,Stairy_Plateau.html,region_of,Hyrule,Hyrule.html,3766.0
7979,7240,Stalblind.html,boss_of,Thieves',,
7980,7240,Stalblind.html,dungeon_in,Lorule,Lorule.html,4671.0
7981,7241,Stalchampion.html,boss_of,the Desert Temple,,
7982,7242,Stalchild.html,enemi_in,the Legend of Zelda,,
7983,7244,Stalchildren.html,enemi_in,the Legend of Zelda,,
7984,7245,Staldra.html,enemi_from,The Legend of Zelda,,
7985,7246,Stalfos.html,enemi_in,The Legend of Zelda,,
7986,7247,Stalfos_Knight.html,enemi_in,the Legend of Zelda,,
7987,7248,Stalfos_Skull.html,item_from,The Legend of Zelda,,
7988,7249,Stalfos_Warrior.html,enemi_from,The Legend of Zelda,,
7989,7249,Stalfos_Warrior.html,defeat_with,use,,
7990,7251,Stalhorse__Pictured!.html,quest_from,The Legend of Zelda:,,
7991,7251,Stalhorse__Pictured!.html,given_to,Link,Link.html,4550.0
7992,7252,Stalhound.html,enemi_from,The Legend of Zelda:,,
7993,7252,Stalhound.html,defeat_with,weapon,,
7994,7252,Stalhound.html,weapon_in,arsenal,,
7995,7252,Stalhound.html,defeat_through,form,,
7996,7253,Stalizalfos.html,enemi_from,The Legend of Zelda:,,
7997,7255,Stalkoblin.html,enemi_from,The Legend of Zelda:,,
7998,7255,Stalkoblin.html,weapon_as,Traveler's Swords or Traveler's,,
7999,7256,Stallord.html,boss_of,Grounds,,
8000,7256,Stallord.html,dungeon_in,The Legend of Zelda:,,
8001,7258,Stalmaster.html,boss_from,The Legend of Zelda,,
8002,7258,Stalmaster.html,boss_of,the Ancient Cistern,,
8003,7260,Stalmoblin.html,enemi_from,The Legend of Zelda:,,
8004,7260,Stalmoblin.html,weapon_as,spears,,
8005,7261,Stalnox.html,boss_in,game,,
8006,7262,Stalry_Plateau.html,locat_in,The Legend of Zelda:,,
8007,7262,Stalry_Plateau.html,locat_in,region,,
8008,7262,Stalry_Plateau.html,region_of,Hyrule,Hyrule.html,3766.0
8009,7263,Staltroop.html,enemi_from,The Legend of Zelda:,,
8010,7264,Stamella_Shroom.html,item_in,The Legend of Zelda:,,
8011,7266,Stamina_Fruit.html,item_from,The Legend of Zelda,,
8012,7268,Stamina_Potion.html,item_from,The Legend of Zelda,,
8013,7269,Stamina_Scroll.html,item_from,The Legend of Zelda,,
8014,7269,Stamina_Scroll.html,item_inside,Treasure Chest,Treasure_Chest.html,8076.0
8015,7270,Stamina_Vessel.html,item_in,The Legend of Zelda:,,
8016,7272,Staminoka_Bass.html,item_from,The Legend of Zelda:,,
8017,7273,Stamm.html,charact_from,The Legend of Zelda:,,
8018,7274,Stamp.html,charact_from,The Legend of Zelda,,
8019,7275,Stamp_Book.html,item_from,The Legend of Zelda,,
8020,7275,Stamp_Book.html,given_to,Link,Link.html,4550.0
8021,7275,Stamp_Book.html,locat_of,New Hyrule,New_Hyrule.html,5425.0
8022,7276,Stamp_Station.html,item_from,The Legend of Zelda,,
8023,7276,Stamp_Station.html,item_in,order,,
8024,7278,Standard_Shield.html,given_to,Link,Link.html,4550.0
8025,7278,Standard_Shield.html,enemi_on,Toronbo Shores,Toronbo_Shores.html,8007.0
8026,7278,Standard_Shield.html,sword_near,start,,
8027,7280,Star.html,enemi_from,The Legend of Zelda,,
8028,7280,Star.html,defeat_by,most,,
8029,7281,Star_Belt_Archipelago.html,locat_from,The Legend of Zelda,,
8030,7282,Star_Fragment.html,item_in,The Legend of Zelda,,
8031,7283,Star_Island.html,locat_from,The Legend of Zelda,,
8032,7283,Star_Island.html,locat_in,B1,,
8033,7285,Star_Switch.html,object_from,The Legend of Zelda,,
8034,7285,Star_Switch.html,locat_of,holes,,
8035,7286,Starlight_Memories.html,shop_from,The Legend of Zelda:,,
8036,7287,Starry_Firefly.html,island_in,The Sky,The_Sky.html,7845.0
8037,7288,Stasis_Rune.html,item_from,The Legend of Zelda:,,
8038,7288,Stasis_Rune.html,enemi_like,variants,,
8039,7290,Stationery.html,quest_for,Sword,,
8040,7292,Statue_of_the_Eighth_Heroine.html,locat_in,The Legend of Zelda:,,
8041,7292,Statue_of_the_Eighth_Heroine.html,locat_in,region,,
8042,7292,Statue_of_the_Eighth_Heroine.html,region_of,Hyrule,Hyrule.html,3766.0
8043,7293,Statue_of_the_Goddess.html,locat_from,The Legend of Zelda,,
8044,7294,Steadfast_Ring.html,dungeon_in,Oracle of Seasons,,
8045,7294,Steadfast_Ring.html,locat_on,floor,,
8046,7295,Steak_Skewer.html,item_in,The Legend of Zelda:,,
8047,7296,Stealth_Chest_Guard.html,shop_of,Kakariko Village,Kakariko_Village.html,4055.0
8048,7297,Stealth_Mask.html,item_from,The Legend of Zelda:,,
8049,7297,Stealth_Mask.html,shop_of,Kakariko Village,Kakariko_Village.html,4055.0
8050,7298,Stealth_Tights.html,item_from,The Legend of Zelda:,,
8051,7298,Stealth_Tights.html,shop_of,Kakariko Village,Kakariko_Village.html,4055.0
8052,7300,Steamed_Fish.html,item_from,The Legend of Zelda:,,
8053,7301,Steamed_Fruit.html,item_from,The Legend of Zelda:,,
8054,7303,Steamed_Mushrooms.html,item_in,The Legend of Zelda:,,
8055,7304,Steamy_Marsh.html,locat_from,Rosy Rupeeland,,
8056,7304,Steamy_Marsh.html,locat_within,the Second Continent Steamy Marsh,,
8057,7305,Steel_Lizal_Bow.html,item_in,The Legend of Zelda:,,
8058,7306,Steel_Lizal_Shield.html,item_in,The Legend of Zelda:,,
8059,7307,Steel_Mask.html,mask_from,The Legend of Zelda: Tri Force,,
8060,7308,Steem.html,charact_from,The Legend of Zelda,,
8061,7309,Steen.html,charact_from,The Legend of Zelda:,,
8062,7309,Steen.html,live_at,Kakariko Village,Kakariko_Village.html,4055.0
8063,7309,Steen.html,region_of,West Necluda,West_Necluda.html,8414.0
8064,7310,Stepladder.html,item_from,The Legend of Zelda,The_Legend_of_Zelda.html,7673.0
8065,7310,Stepladder.html,obtain_in,Level 4,Level_6_(Second_Quest).html,4476.0
8066,7312,Stick.html,item_from,The Legend of Zelda,,
8067,7312,Stick.html,quest_for,Lens,Bee.html,425.0
8068,7312,Stick.html,given_to,Tarin,Tarin.html,7545.0
8069,7313,Stinger.html,enemi_from,The Legend of Zelda,,
8070,7313,Stinger.html,defeat_with,variety,,
8071,7314,Stinger_Cliffs.html,locat_from,The Legend of Zelda:,,
8072,7314,Stinger_Cliffs.html,locat_in,region,,
8073,7314,Stinger_Cliffs.html,region_of,Hyrule,Hyrule.html,3766.0
8074,7315,Stink_Bag.html,quest_for,the Noble Sword,,
8075,7315,Stink_Bag.html,given_to,the Chef on Crescent Island,,
8076,7316,Stock_Pot_Inn.html,locat_from,The Legend of Zelda,,
8077,7317,Stockwell's_House.html,locat_from,The Legend of Zelda,,
8078,7317,Stockwell's_House.html,locat_in,Lake Hylia,Lake_Hylia.html,4336.0
8079,7317,Stockwell's_House.html,locat_in,rafters,,
8080,7318,Stockwell.html,charact_in,the Legend of Zelda,,
8081,7318,Stockwell.html,shop_in,countries,,
8082,7319,Stolock_Bridge.html,locat_in,The Legend of Zelda:,,
8083,7319,Stolock_Bridge.html,locat_in,region,,
8084,7319,Stolock_Bridge.html,region_of,Hyrule,Hyrule.html,3766.0
8085,7321,Stone_Arrghus.html,boss_of,Eastern Hyrule,Eastern_Hyrule_(Four_Swords_Adventures).html,2289.0
8086,7325,Stone_Blin_Helmet.html,worn_by,Stone Blin,Stone_Blin.html,7323.0
8087,7328,Stone_Hinox.html,boss_from,The Legend of Zelda,,
8088,7328,Stone_Hinox.html,boss_in,game,,
8089,7329,Stone_Mask.html,worn_by,character,,
8090,7330,Stone_Pebblit.html,enemi_from,The Legend of Zelda:,,
8091,7331,Stone_Smasher.html,item_in,The Legend of Zelda:,,
8092,7332,Stone_Statue.html,object_from,Legend of Zelda,The_Legend_of_Zelda.html,7673.0
8093,7334,Stone_Talus_(Junior).html,region_of,Hyrule,Hyrule.html,3766.0
8094,7337,Stone_Talus_(Senior).html,region_of,Hyrule,Hyrule.html,3766.0
8095,7338,Stone_Tower.html,locat_from,The Legend of Zelda,,
8096,7339,Stone_Tower_Temple.html,dungeon_in,The Legend of Zelda,,
8097,7340,Stone_Watcher_Island.html,locat_from,The Legend of Zelda,,
8098,7340,Stone_Watcher_Island.html,island_on,the Great Sea,,
8099,7341,Stone_of_Agony.html,item_from,The Legend of Zelda,,
8100,7341,Stone_of_Agony.html,live_in,House,,
8101,7342,Stone_of_Time.html,item_from,The Legend of Zelda,,
8102,7342,Stone_of_Time.html,locat_throughout,land,,
8103,7343,Stone_of_Trials.html,item_from,The Legend of Zelda,,
8104,7345,Stool.html,object_from,The Legend of Zelda,,
8105,7347,Storehouse.html,locat_from,The Legend of Zelda:,,
8106,7347,Storehouse.html,locat_on,Mercay Island,Mercay_Island_(Phantom_Hourglass).html,5035.0
8107,7348,Storm.html,charact_from,the Legend of Zelda,,
8108,7348,Storm.html,charact_by,Valiant,,
8109,7348,Storm.html,island_of,Hyron,Hyron.html,3765.0
8110,7349,Stormy_Straights.html,region_in,the Far Eastern Sea,,
8111,7349,Stormy_Straights.html,region_in,corner,,
8112,7351,Strade.html,charact_in,The Legend of Zelda:,,
8113,7352,Straia.html,charact_in,The Legend of Zelda:,,
8114,7353,Stranded_on_Eventide.html,quest_in,The Legend of Zelda:,,
8115,7353,Stranded_on_Eventide.html,obtain_to,point,,
8116,7353,Stranded_on_Eventide.html,locat_on,beach,,
8117,7353,Stranded_on_Eventide.html,locat_in,portion,,
8118,7356,Stranger.html,charact_from,The Legend of Zelda,,
8119,7356,Stranger.html,live_in,Hyrule Town,Hyrule_Town.html,3797.0
8120,7357,Strata.html,charact_from,The Legend of Zelda,,
8121,7358,Stray_Fairies.html,item_from,The Legend of Zelda,,
8122,7359,Stray_Fairy.html,item_from,The Legend of Zelda,,
8123,7361,Street_Merchant.html,charact_from,The Legend of Zelda,,
8124,7362,Strengthened_Lizal_Bow.html,item_in,The Legend of Zelda:,,
8125,7363,Strich.html,charact_from,The Legend of Zelda,,
8126,7364,Stritch.html,charact_from,The Legend of Zelda,,
8127,7365,Strock_Lake.html,locat_in,The Legend of Zelda:,,
8128,7365,Strock_Lake.html,locat_in,region,,
8129,7365,Strock_Lake.html,region_of,Hyrule,Hyrule.html,3766.0
8130,7366,Sturgeon.html,charact_in,the Legend of Zelda,,
8131,7367,Sturnida_Basin.html,locat_in,The Legend of Zelda:,,
8132,7367,Sturnida_Basin.html,locat_in,the Hebra Mountains region,,
8133,7368,Sturnida_Secret_Hot_Spring.html,locat_in,The Legend of Zelda:,,
8134,7368,Sturnida_Secret_Hot_Spring.html,locat_in,the Hebra Mountains region,,
8135,7369,Stylin'_Scarecrow.html,charact_from,The Legend of Zelda,,
8136,7370,Stylish_Woman.html,charact_from,The Legend of Zelda,,
8137,7371,Submarine.html,locat_from,The Legend of Zelda,,
8138,7371,Submarine.html,island_with,submarines,,
8139,7371,Submarine.html,locat_of,each,,
8140,7372,Submarine_Chart.html,locat_of,Submarines,Submarine.html,7371.0
8141,7373,Subrosia.html,locat_beneath,Holodrum Subrosia,,
8142,7378,Subrosian.html,live_in,world,,
8143,7379,Subrosian_Chef.html,quest_for,the Noble Sword,,
8144,7381,Subrosian_Portal.html,locat_in,Subrosia,Subrosia.html,7373.0
8145,7382,Subrosian_Ring.html,obtain_in,Oracle of Seasons,,
8146,7382,Subrosian_Ring.html,locat_in,Cave,,
8147,7382,Subrosian_Ring.html,locat_on,Goron Mountain,Goron_Mountain.html,3224.0
8148,7386,Subrosians.html,live_in,world,,
8149,7387,Subterror.html,boss_of,the Moonlit Grotto,,
8150,7388,Sudrey.html,charact_in,The Legend of Zelda:,,
8151,7389,Sue-Belle.html,charact_in,the Legend of Zelda,,
8152,7390,Suma_Sahma.html,charact_from,The Legend of Zelda:,,
8153,7391,Suma_Sahma_Shrine.html,locat_on,top,,
8154,7392,Sumati.html,charact_in,The Legend of Zelda:,,
8155,7396,Summit_Path.html,live_along,it,,
8156,7401,Sun_Block.html,item_from,The Legend of Zelda,,
8157,7404,Sun_Mask.html,mask_from,The Legend of Zelda,,
8158,7404,Sun_Mask.html,mask_in,game,,
8159,7405,Sun_Switch.html,item_in,the Legend of Zelda,,
8160,7405,Sun_Switch.html,object_like,Treasure Chests,Treasure_Chest.html,8076.0
8161,7406,Sunken_City.html,locat_in,north,,
8162,7406,Sunken_City.html,locat_outside,limits,,
8163,7408,Sunken_Island.html,locat_from,The Legend of Zelda,,
8164,7408,Sunken_Island.html,island_in,the Ice Lake,,
8165,7408,Sunken_Island.html,island_in,the Light World,,
8166,7409,Sunken_Treasure.html,quest_in,The Legend of Zelda:,,
8167,7409,Sunken_Treasure.html,given_to,Link,Link.html,4550.0
8168,7411,Sunset_Firefly.html,item_from,The Legend of Zelda:,,
8169,7412,Sunshine_Seashore.html,locat_from,Rosy Rupeeland,,
8170,7412,Sunshine_Seashore.html,locat_within,the First Continent Sunshine Seashore,,
8171,7413,Sunshroom.html,item_in,The Legend of Zelda:,,
8172,7414,Sunshroom_Sensing.html,quest_in,The Legend of Zelda:,,
8173,7414,Sunshroom_Sensing.html,given_to,Link,Link.html,4550.0
8174,7416,Super_Bomb.html,item_from,The Legend of Zelda,,
8175,7417,Super_Chef_Hat.html,item_from,Rosy Rupeeland,,
8176,7417,Super_Chef_Hat.html,given_to,Tingle,Tingle.html,7934.0
8177,7417,Super_Chef_Hat.html,given_by,the Chef in,,
8178,7418,Super_Cucco-findin'_Game.html,object_of,game,,
8179,7419,Super_Cucco.html,charact_from,The Legend of Zelda,,
8180,7419,Super_Cucco.html,live_on,Lon Lon Ranch,Lon_Lon_Ranch.html,4648.0
8181,7419,Super_Cucco.html,live_with,owner,,
8182,7420,Super_Cuccos.html,charact_from,The Legend of Zelda,,
8183,7420,Super_Cuccos.html,live_on,Lon Lon Ranch,Lon_Lon_Ranch.html,4648.0
8184,7420,Super_Cuccos.html,live_with,owner,,
8185,7421,Super_Lamp.html,item_from,The Legend of Zelda,,
8186,7422,Super_Net.html,item_from,The Legend of Zelda,,
8187,7424,Super_Rumor_Mill.html,item_from,The Legend of Zelda:,,
8188,7425,Super_Rupees.html,item_from,Rosy Rupeeland,,
8189,7425,Super_Rupees.html,item_in,Shrine,,
8190,7426,Super_Smash_Bros-2.html,releas_for,Nintendo,Nintendo.html,5450.0
8191,7426,Super_Smash_Bros-2.html,releas_in,1999,,
8192,7426,Super_Smash_Bros-2.html,releas_for,the Nintendo Wii,,
8193,7426,Super_Smash_Bros-2.html,releas_in,2008,,
8194,7426,Super_Smash_Bros-2.html,releas_on,"November 21, 2001",,
8195,7426,Super_Smash_Bros-2.html,releas_in,Japan,,
8196,7426,Super_Smash_Bros-2.html,releas_on,"December 2, 2001",,
8197,7426,Super_Smash_Bros-2.html,releas_in,North America,,
8198,7427,Super_Smash_Bros-3.html,releas_for,Nintendo,Nintendo.html,5450.0
8199,7427,Super_Smash_Bros-3.html,charact_from,the Legend of Zelda,,
8200,7428,Super_Smash_Bros-4.html,releas_for,Nintendo,Nintendo.html,5450.0
8201,7428,Super_Smash_Bros-4.html,charact_from,the Legend of Zelda,,
